atac_logfc	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me3	H3K9me3
chr11:65109866:65112166	0.103313021582407	0.40091967966288	0.0123407547163355	0.107922674458479	0.0683075219092802	0.673441730648671	0.0126332090413742
chr11:65109871:65112171	0.0871237626529441	0.356892782687077	0.025745629513439	0.0270170590640016	0.0621730662437761	0.444194116028738	-0.0378683983580843
chr11:65109874:65112174	0.0237915294316706	0.438176641475627	-0.0318409229612241	0.0647346839600406	0.0547759609705607	0.438878168495743	0.048952727153904
chr11:65109877:65112177	0.0670521082292432	0.381860842523169	0.0221537358131683	0.0291564855125021	0.0551329309337873	0.479948278269981	-0.03853666279906
chr11:65109878:65112178	0.0884500594637488	0.468019673646346	0.020399926222072	-0.00953419473364949	0.0736402998435705	0.408227613733614	0.0065170055249883
chr11:65109883:65112183	0.0516073146201719	0.413848681062017	0.0165902986105009	-0.0447674673705639	0.0634565781488795	0.556242374869592	-0.00252664135875858
chr11:65109885:65112185	0.112282230394895	0.425886483047213	0.020002319584892	0.0240801398114123	-0.00492571523796873	0.504213023370385	0.00702064512285021
chr11:65109888:65112188	0.0791691593666497	0.422981167762193	-0.0141379441952242	0.0232482849592433	0.0324654949830344	0.436460617530446	0.0264386737175457
chr11:65109889:65112189	0.100025275888835	0.4475433046839	0.0430136666396631	0.0212314940560615	0.0272363404450659	0.368991576271396	0.0318891099583045
chr11:65109890:65112190	0.0408133933344122	0.51313385674835	0.0258037738970842	-0.0179788278185527	0.0482748932175182	0.493492553847487	-0.015387959101273
chr11:65109901:65112201	0.0803263122544845	0.4903830018545	0.0177451715518842	0.130047482027536	-0.0550338965527027	0.332131357639461	-0.0207278289077851
chr11:65109997:65112297	0.0758870721259557	0.593287528409931	0.161854122388044	-0.00992000004707145	0.057558115907827	0.712286152939749	0.122987225637684
chr11:65110643:65112943	0.0787144241054161	0.175898952598761	0.0918575723210794	-0.0248092656661718	0.172387035533364	0.733435816698734	0.0186122913571956
chr11:65110704:65113004	0.164460371093332	0.184307233917821	0.147558082223171	-0.0952484921923184	0.178048857470988	0.677022582779459	0.0565362270864933
chr11:65110738:65113038	0.11111019937262	0.238651313360795	0.106353293035235	-0.0900529139420953	0.122507947665715	0.68448401887147	-0.00892920517203896
chr11:65111508:65113808	-0.0079930996985932	0.323211981656555	-0.0840011414193399	0.0692778352587351	0.1644380746883	0.426084396818249	0.125370611823303
chr11:65111549:65113849	-0.00586374582780889	0.320225108129844	0.0895736959284858	0.173337761617211	0.042542573703494	0.455298229027279	0.136099361618852
chr11:65121615:65123915	-0.0507629797303402	0.188159590721961	-0.0355320999961619	-0.122106487139629	0.0480991790077792	0.193891835553256	-0.0716575729164986
chr11:65121757:65124057	0.080792492749571	0.206425715650046	0.0758112211096112	0.117145003164758	0.0699516650036879	0.227419122665555	-0.079301218448532
chr11:65121813:65124113	0.0709575612910524	0.17337014991176	0.0608942666186285	0.176468482558769	-0.0469004967248619	0.23576459352935	-0.117295728092555
chr11:65121817:65124117	0.0866512217175937	0.15804999518491	0.120996577734512	0.164296579176843	-0.0575792946127339	0.193738569614149	-0.0970856987484634
chr11:65121834:65124134	0.132640665012309	0.2050940983885	0.13218960590567	0.21587868839041	0.110831179221536	0.206809820982531	0.0134359595532603
chr11:65121853:65124153	0.168799962638516	0.217939109679846	0.0502387823684012	0.184171785587247	0.053981153652974	0.184882267972957	0.0430068059164753
chr11:65121877:65124177	0.00911791405686944	0.116684741712021	0.092466074059963	0.142504981952162	-0.0727342710597731	0.187700422099698	0.0198620592206048
chr11:65384620:65386920	0.0444720718340724	0.103136463800844	0.0874993846673053	0.0617701876688537	0.292739137470087	0.392644451309055	0.222532066610518
chr11:65384625:65386925	0.0917103358570692	0.13573996540867	0.0934296236776379	0.0909481067784672	0.223948412643196	0.479759399669155	0.299029706864382
chr11:65384636:65386936	0.0984782275986612	0.126952315275133	0.080906827152007	0.0593464533351689	0.278697096962313	0.477758470260785	0.286311221106922
chr11:65384656:65386956	0.112736511375991	0.162910725538668	0.0654991860735887	0.038526466141696	0.26315720866293	0.426947017103213	0.311032218348349
chr11:65384659:65386959	0.128145249396192	0.121073070369863	0.0656999112969065	0.0909534336542419	0.206292894371743	0.491552022610825	0.254812040010986
chr11:65392261:65394561	0.0395885141968124	0.273440634327423	0.140344836107192	0.0553678270647899	0.0598062988074508	-0.1147277628786	0.0230652256052775
chr11:65568459:65570759	0.127855906087084	-0.0238814617527817	0.178008605023405	0.16851330819988	0.167351483153616	0.5998545345544	-0.142254809033841
chr11:65568476:65570776	0.0560629727886818	0.0374905223268668	0.0506253021446322	0.0343052621364167	0.172274582498454	0.487598278023954	-0.199142386160956
chr11:65568484:65570784	0.107948281515859	-0.00612161244078083	0.0223780262990044	0.0518101140520763	0.141206476683573	0.519532376578848	-0.180636665198031
chr11:65568486:65570786	0.0516336905723312	0.0452178153775694	0.0493106304160836	0.116280232164057	0.119746472292128	0.542448598742232	-0.160828753364859
chr11:65568602:65570902	0.146963442368744	-0.0169606594618473	-0.0411961894417921	0.0981463150438075	0.180782418589859	0.228918903799494	-0.116698006997296
chr11:65568681:65570981	0.186513222345268	0.130686610834641	0.0716280584392396	-0.00248545860853625	0.269108557141594	0.233773510699283	-0.0476623026421375
chr11:65568816:65571116	0.0261746422697809	0.175345575691636	-0.0111686272837058	0.0497122385637472	0.363708168392987	0.195580956075014	0.032435033636486
chr11:65608148:65610448	-0.122290082416936	-0.196323801381199	0.0897154171629221	0.025438915831784	0.159996386145963	-0.0921813583502132	-0.0321056548467537
chr11:65613921:65616221	0.00384472875163583	0.0864484171027165	0.158519733020606	0.109482710567032	0.139130683150741	0.0573928350882444	-0.170967476961298
chr11:65613936:65616236	-0.0135975609937673	0.110261529173808	0.12495360232938	0.0707126522040631	0.177639450020005	0.115035276417918	-0.204129868097705
chr11:65613948:65616248	0.0568646228065918	-0.0236288417084135	0.0874688323363889	0.0846254880747936	0.148400449702134	0.0968970792524366	-0.214883323925891
chr11:65613949:65616249	0.0277579415067424	0.0150196542281857	0.114958995588514	0.0669915278292996	0.172794022790991	-0.0227848230216706	-0.187105199979636
chr11:65888672:65890972	-0.132088180087835	-0.0741949833132053	-0.0986198431695447	0.178911749886918	-0.0380324562678184	0.0332854734443849	0.0708340702408636
chr11:65917334:65919634	0.207506097715294	0.234993735556813	-0.0692581984398097	0.0444937284272082	0.167984104584217	0.191235853585126	0.132020108467814
chr11:65917425:65919725	0.052050116666092	0.210615196130263	0.042830334737824	0.048769379282833	0.307405903468383	0.354800852666295	0.0993840052517726
chr11:65917436:65919736	0.100324696160908	0.225314695950301	-0.0400162694177974	-0.00507882256830009	0.311095912466875	0.378004490199186	0.125435380466294
chr11:65917501:65919801	0.0573651369810363	0.13144831562896	-8.67706110463162e-05	0.15351062541223	0.304548814548306	0.150235302037889	0.169872066057669
chr11:65917723:65920023	-0.0237990967583472	-0.148436729873698	0.0122898994123275	-0.0829834574331794	0.257173196698442	0.285392859776547	0.12733181369435
chr11:66255619:66257919	0.0366227110287887	0.139800832196312	-0.0958149853976026	0.0216173111475999	0.321176981125416	0.169943775970095	0.0766109973703545
chr11:66255702:66258002	-0.0295478918997634	0.0321251778516105	-0.101518790872967	0.00718259683100104	0.0219819677140884	0.102185733729459	0.103895507431855
chr11:66255718:66258018	-0.0234737068475888	-0.014053138287786	-0.0611109145358445	-0.0034234549799595	0.154149345134182	0.128484466616782	0.166759518034607
chr11:66285323:66287623	-0.00956593887977208	0.174471078383662	0.043033199522359	-0.0500540115627049	-0.0531954647969015	-0.0633356676514967	0.0724483898951024
chr11:66285346:66287646	0.0583462537847013	0.0954557965780329	0.096372181301	-0.077495088096738	0.0305091037165117	-0.105649018880892	0.0442431946901814
chr11:66288707:66291007	0.0498837730758006	0.11079984714474	0.1567999447031	0.256988489347582	0.460884018957775	0.339220673349278	0.278915508694888
chr11:66288737:66291037	0.138504336567299	0.00109842682568828	0.135612311808829	0.260953040118091	0.421846473004731	0.380484129245671	0.270095682837967
chr11:66288828:66291128	0.175876336071871	0.194687929520216	0.147792545457205	0.23867780391161	0.45646765874695	0.460819571850233	0.162147789818972
chr11:66288835:66291135	0.165493604263879	0.279694214763797	0.0987674880497516	0.286929279449466	0.472254317917519	0.368400457897109	0.128199314457717
chr11:66288837:66291137	0.139804965721444	0.265838795165644	0.128355356446886	0.287179255908869	0.466151923807977	0.394051504610484	0.163579399618008
chr11:66288843:66291143	0.19105451204144	0.155443135301042	0.115858821526744	0.362569140768957	0.521715115054682	0.337822193060073	0.125412906313296
chr11:66288845:66291145	0.288137879206531	0.271602897068966	0.133294438503379	0.346241990129173	0.472075649312138	0.406395600080175	0.109485678673819
chr11:67353190:67355490	-0.104971259688112	-0.00155263502673295	-0.0658569470634646	0.131808206448244	0.233085331820672	0.300559082487199	-0.00152005467494464
chr11:67353214:67355514	-0.0395990342431667	0.107585210813749	0.0383062209444922	0.113297525150107	0.175970526727307	0.333966879402932	0.0458421685881925
chr11:67353218:67355518	-0.00793780120901721	-0.0417152843756479	0.0368707625563232	0.129148201559726	0.217387157069163	0.35062370400605	0.113548176338803
chr11:67353225:67355525	-0.0356529730755561	0.141400026952759	0.0446136389796388	0.0650225342824803	0.14176588513712	0.249046694099356	0.039032557889948
chr11:67353234:67355534	0.0407425805735517	0.0491917528597308	0.0620020641516446	0.183896879449514	0.100939439511416	0.38240689274005	0.0113951182296075
chr11:67353246:67355546	-0.0111534891792635	0.125933559212777	0.0722126203636172	0.179937230352133	0.077535937593826	0.432386069421149	0.104573059531554
chr11:67353261:67355561	-0.0119770213422126	0.0537609943684414	0.0985831451463948	0.14276176763266	0.118099259059264	0.480719750978847	-0.0187808952790718
chr11:67353279:67355579	0.0877854035371415	0.0577170949094328	0.176923584194506	0.0664876921000657	0.0446959648257099	0.685774877036743	0.00875923093721065
chr11:67353295:67355595	0.118827807088208	0.063140380471941	0.0712196476390818	0.0814169967879452	0.280221806139247	0.33728752526733	-0.0855353085290595
chr11:67443156:67445456	0.0546764968789473	0.112040560075779	0.153059269564203	0.0219623909042296	-0.0494831993104954	0.285463845294408	0.0376647592735876
chr11:67443172:67445472	0.155171002811203	0.139100564148064	0.179518754117572	0.0479545901621223	-0.0246905017282929	0.226329639284056	0.175276561505922
chr11:67443176:67445476	0.155196965508922	0.132281192618466	0.179671529662168	0.024661807643029	0.0173672853152629	0.224764936059782	0.175157088602247
chr11:67443184:67445484	0.162516702844189	0.171061875344625	0.202014637318614	0.0497145147824156	-0.000566441181288979	0.315775895755847	0.0601516942900924
chr11:67443187:67445487	0.107538185432094	0.155368966942828	0.0936813219297466	-0.0065913888171246	0.0156785218416635	0.253492755455594	0.22385042908813
chr11:67443212:67445512	0.088346927842549	0.0618480900552203	0.145708855849139	0.00764116395653091	-0.0428779368205802	0.20357128752081	0.169072418307449
chr11:67465033:67467333	-0.0391051107196257	-0.00493642721781229	0.067176813625486	0.0445655111303533	-0.0259849939716498	-0.0711871367700888	0.0141002876179847
chr11:67467234:67469534	0.0544345278300734	-0.0650493884750052	0.00681794472467143	0.0626470068685542	0.0684854660325933	0.254358914097282	-0.026830617988906
chr11:67467290:67469590	-0.0379612559607423	-0.00718201575796965	-0.0247553084633994	0.018050568205022	0.0823031586529105	0.209496892132871	-0.0433739862166042
chr11:67468868:67471168	-3.0531077241237e-05	0.121398176501219	0.0824455455753668	0.0166283343787689	0.129918586036627	0.153298338547693	0.0115499561345188
chr11:67468933:67471233	0.0121898152836326	0.126829419945644	0.150125969927131	0.00777549214808191	0.0381857864602496	0.208666063648658	-0.135049518557884
chr11:67468936:67471236	-0.00372539942748138	0.14181459630761	0.146708931898296	0.0392304411477728	0.0877892235640084	0.152172776802926	-0.0984276247217674
chr11:67468939:67471239	-0.0044243456891435	0.111178416570428	0.168387812334775	0.0294594743976693	0.0983965398834326	0.13915334482089	-0.0996521738872607
chr11:67468943:67471243	0.0414073161363146	0.156579904578612	0.195577283780341	-0.0316181311053651	0.0961684834562431	0.18626014955489	-0.0949861565798144
chr11:67468950:67471250	0.018618979677629	0.135040916389023	0.182818443946201	-0.0288532428736199	0.00823326845166118	0.18572178426671	-0.116493627348973
chr11:67468951:67471251	0.0320196180437635	0.131179183358109	0.206008290160703	-0.0283684181033779	0.0571905359157858	0.204746795874886	-0.0216811347033573
chr11:67468968:67471268	0.0333221129523157	0.124652030354453	0.0696230063275045	-0.00578489576210777	0.200525381270101	0.155238705339453	-0.0584777411371065
chr11:67468972:67471272	0.0132046596815954	0.0882904021536032	0.0844092448005701	-0.066395318481514	0.0808110661066483	0.160978703671107	-0.0726928779376914
chr11:67499713:67502013	0.0532538133955296	0.10363801973707	-0.0704891845421932	0.196482823480542	-0.0287421975999389	-0.0302784496059277	0.0715330036681467
chr11:67502328:67504628	-0.206341089315395	0.115031745551558	-0.106590868372752	0.207135684116277	0.00267066724293623	-0.117065954077982	-0.0283483740058881
chr11:67581821:67584121	-0.046026556827755	0.0549237923351894	0.135369782624622	0.102370165239931	0.0323119762543392	0.301913894248113	0.344269802168565
chr11:67581826:67584126	-0.0314607836566109	0.106184391009974	0.107002617592351	0.0740367272220359	0.0110389470924085	0.286090190046957	0.330667796236998
chr11:67604899:67607199	0.110222593022391	0.431212771230027	0.228215462003496	0.100345774928619	-0.00737869888984666	0.596034894317237	0.257419849789984
chr11:67604926:67607226	0.0731484692040552	0.552927515556227	0.23010440815624	0.184278356078197	0.044047420102415	0.57095984699342	0.344855960960213
chr11:67604932:67607232	0.114886292665619	0.497858663017631	0.228468041594622	0.161740992693529	0.0550488781340286	0.555115212873402	0.33773956521847
chr11:67604935:67607235	0.123983256585828	0.495713844309548	0.208163558634771	0.160964381757585	0.0560326155831323	0.556899664987508	0.337041428682446
chr11:67604939:67607239	0.181354400034049	0.495426331217817	0.206788309229422	0.241389815687752	0.0397763412051944	0.534770881216699	0.235435043876552
chr11:67604943:67607243	0.153931619745795	0.494556170859918	0.179469650232738	0.150145288691304	0.052441090807828	0.572182957971133	0.26061233439391
chr11:67604953:67607253	0.175863185663832	0.57419575201796	0.175068692712746	0.246458777407014	0.0474865591767847	0.569060315290064	0.234092265924872
chr11:67604957:67607257	0.241163375464393	0.528353243037455	0.242093018656976	0.100574407011526	-0.0163580769551236	0.639268598871708	0.221224451589524
chr11:67604960:67607260	0.236318294802623	0.560229525546813	0.189043923568852	0.254513411522562	0.0225589846238573	0.572400041745162	0.245412263770047
chr11:67609147:67611447	0.0485192709090151	0.0988538581941273	0.0363180217352844	0.118835922549559	0.0477696234126341	-0.0305408158394197	0.108954121516345
chr11:68028652:68030952	0.16965658200833	0.24695074388331	0.454798563759973	0.317551629950627	0.309470334336825	0.855424125794637	0.0855917699050552
chr11:68028664:68030964	0.0539883896475587	0.252995051064644	0.522978044826211	0.257746798799096	0.286181591587294	0.847867180068853	0.0945061064126261
chr11:68028680:68030980	0.151671139699926	0.262177330656659	0.453716594949378	0.22644399157546	0.328216377651309	0.878072303183295	0.133605456325012
chr11:68028683:68030983	0.209344325592186	0.251297249670897	0.43634515264057	0.24270751828547	0.328806599488769	0.772538665598399	0.0957018639957889
chr11:68028687:68030987	0.239712111881156	0.24516308482933	0.374336332343169	0.233377332012152	0.325908336842222	0.740848243669971	0.12098105927161
chr11:68041322:68043622	0.199868920362689	-0.128640468974907	-0.00957594191587928	-0.0450624894174602	0.000445572440275205	-0.155602119885714	0.0147583155601061
chr11:68041367:68043667	0.356329093500046	-0.116301647340046	0.0453571661577919	-0.0144835215843038	0.0915559557286012	-0.153983756803783	0.0658480652965078
chr11:68042234:68044534	0.0333554501533241	0.0017249745699854	0.157786744959029	0.0364665322409061	-0.00277882437004936	0.0724320235084572	-0.0472271736046161
chr11:68042288:68044588	0.00463546712071931	-0.0560035609822153	0.136207788450227	0.0101986731302287	-0.0337213644786653	0.11084718884401	-0.161804412188105
chr11:680745:683045	-0.00542583861222286	0.015177516569286	0.0125230002496275	0.114860228286781	-0.167587708432168	-0.0897065283170539	-0.00486298839461711
chr11:69639164:69641464	0.0422031593441744	-0.0409262403074761	0.0684908485032235	0.0325789981015802	0.159192426251428	-0.0418970579075512	0.0192736903734842
chr11:69639205:69641505	0.0135890841079902	-0.0259073471216111	0.15565502794954	0.00961761913357648	0.112093547480349	0.0165202938630266	-0.0040391499663405
chr11:69639230:69641530	0.0431812649474388	-0.0852461652949586	0.121196937123133	0.00468505901395144	0.124730573233494	-0.0384845671678527	0.0432672770407295
chr11:71448044:71450344	0.081656155314969	0.38393233202503	-0.084822118226517	0.17302271034629	0.164498715815253	0.272307090854029	0.114778759285767
chr11:71448056:71450356	0.0994903267851663	0.478121236837577	-0.0916335166293054	0.168403024574536	0.107424674079953	0.222436948450579	0.147539628554267
chr11:71448065:71450365	0.0416374575638393	0.482426674777201	-0.0754933734246207	0.0940031842686885	0.0504553174817528	0.237672333157619	0.0935264488517716
chr11:71448087:71450387	0.0788610928366105	0.437996204489871	-0.111521688018305	0.0992459902047465	0.0341778277198813	0.294320470581433	0.188263315173618
chr11:71448093:71450393	0.149082449135524	0.295889649488269	-0.0692678736791301	0.0810112795210679	0.0220956065797764	0.235687051435773	0.0864771234626874
chr11:72688237:72690537	0.121586424351091	-0.335089353554786	0.0521518595870729	-0.020261039861792	-0.0647497980821259	-0.0382858305069966	0.0374109084910276
chr11:72694740:72697040	-0.164387739872753	-0.00352886014970453	-0.0528805034579655	0.144499144344008	-0.0272998928336868	0.012617664086983	-0.0678604436084344
chr11:72694776:72697076	-0.0016535242905242	0.111782011105892	0.0581943509967544	0.150516611300471	-0.0476297305705068	0.0241521629164878	0.014924178104681
chr11:72694785:72697085	-0.12093534871779	0.0544663005364995	0.0277109400131995	0.158646892399141	-0.141798211517168	0.0413232028685205	0.00858484912773218
chr11:72721788:72724088	0.0612309811480629	0.247099643896747	0.0518178359112395	-0.0443005846089712	0.021419675983845	0.303602234344906	-0.0574717103566123
chr11:73976706:73979006	0.374542749923736	0.308942902194125	0.0190280702542201	0.262437759698746	0.229562849181497	-0.12020293122364	0.235183906012723
chr11:73976764:73979064	0.38761140483114	0.312534597655253	0.00448972708241821	0.395486545314082	0.154561498747763	-0.0652313318328836	0.250054665141241
chr11:745414:747714	0.0472342255659981	0.306369625089252	0.0764150488551929	0.145147741670193	-0.0772342208026005	0.663949592957041	0.310240137233675
chr11:745416:747716	0.0389217368660345	0.358522173292852	0.145531479569311	0.0926636602146381	-0.0534833364887008	0.677847231179335	0.252912075547351
chr11:745427:747727	0.0025256703913238	0.327179908289235	0.0943086902083438	0.151081664587313	0.00131612409945378	0.47626292132225	0.245970898947209
chr11:745453:747753	0.13425435852451	0.304497916930148	0.122208249431319	0.124610164931723	-0.0640247150639322	0.521917671500474	0.315764153297463
chr11:745463:747763	0.163134374940134	0.296055455499225	0.0917549962758696	0.0916962832920637	-0.0628717851789997	0.57052816292871	0.242094385069586
chr11:74948720:74951020	-0.223193962979039	0.200674797210455	0.0184319339584369	0.134700178982709	0.0891260989912354	0.228081681001569	-0.0275298016327453
chr11:74948775:74951075	0.0655904007582674	0.190065476637374	0.0607358655738544	0.0576752210428719	0.156885384050128	0.14740380208115	0.0283584371545239
chr11:74948780:74951080	0.051307699458482	0.193125917529811	0.0433004368465461	0.0818075869614292	0.174175604813663	0.134265145496514	-0.0186854845431118
chr11:74948791:74951091	-0.0286907770369325	0.18971258088214	0.0332864996894611	-0.0168932259196855	0.160202155744152	0.111999574908422	-0.052010354678349
chr11:74948795:74951095	0.0940434305403497	0.234027176357886	0.0417579931811607	0.111836130048352	0.198693645646014	0.116240484550399	-0.0042781537371667
chr11:74948804:74951104	0.00976420977022359	0.142857131046491	0.062946005069911	0.0924460794658465	0.0760377626012593	0.114755395141207	-0.0206368687752705
chr11:74948816:74951116	-0.207890804554966	0.233776434723977	0.0302810575147808	0.0169991634112566	0.125280391634604	0.145629982670844	-0.0925638536843062
chr11:74948831:74951131	-0.101004921905287	0.174288118285421	-0.0536969826456248	0.0823785632172758	0.133235400356581	0.232355161001265	0.0399847059652182
chr11:74948849:74951149	-0.252573161967111	0.163083375827493	0.100798848625929	0.0617633708346724	0.0184589879352325	0.126242842297827	0.0372086430559819
chr11:74948862:74951162	-0.0929302042345233	0.150206018090927	0.0541548130718965	-0.0563377704658943	0.128467651983998	0.339439735080328	-0.0293121616808026
chr11:74948880:74951180	-0.0052942705804111	0.156049673967272	0.060738170144132	0.0758357424200514	0.0920105115073176	0.347006482978755	0.0107668715263778
chr11:74948887:74951187	-0.102677999735706	0.123094228904657	0.0302247805853279	0.0814826321428014	0.125674157045148	0.288360908093586	-0.154621641361755
chr11:74948900:74951200	-0.185836980690089	0.229135536624091	0.0656666231592277	-0.0515598594894879	0.096167122616199	0.318107198609749	-0.0369222775486111
chr11:762369:764669	0.253937360850216	-0.0323507859133787	0.0985673894418901	0.0434357244216402	-0.00338703072101494	-0.188348525228325	0.0624903437475037
chr11:78805111:78807411	0.00431799743520217	-0.0958261084488386	0.0125555418782052	0.0725740245895103	-0.101968788211117	-0.0833848842945196	-0.0723834422156449
chr11:794875:797175	0.143196145467741	0.0809787024548156	0.00272332573909687	0.0321465777871755	0.218494949784305	0.434693506510421	0.180435467434753
chr11:794893:797193	0.00889520965919297	0.074559556731583	-0.0200501623603213	0.0155678292896954	0.361819481775233	0.40682853165593	0.102761305778422
chr11:795063:797363	0.00418597534624806	0.0947502797572874	0.0561434599107563	0.00272905367059468	0.255214229621362	0.559936140966227	0.156102418188552
chr11:795064:797364	-0.0188008036842903	0.12070555965226	0.0775945568654246	-0.0247033424448972	0.285895928616049	0.536671013818724	0.19799624337278
chr11:795094:797394	0.0871596423155864	0.102576037301549	0.0823581659825506	-0.0742941150107255	0.215786524002673	0.495457896082577	0.0961973413644612
chr11:795119:797419	0.0889773155088584	0.0763751260771347	0.05238103743725	-0.131063679591003	0.263179801468431	0.367267795582854	-0.0275787597419053
chr11:795885:798185	0.0269989256646385	0.0944436349913083	0.103519439298176	0.108950319558851	-0.0452149820372668	0.232563995453396	0.0656873067203461
chr11:795900:798200	0.0668609695956746	0.0909199757445842	0.0872256005103684	0.0638446419123496	0.0590959950264219	0.287784509611065	0.0398030453562347
chr11:795903:798203	0.0413268199185306	0.0736702340128893	0.0631885456996267	0.0914511074597365	0.0657950356426994	0.313817652691614	0.06802941421467
chr11:795915:798215	0.0302709253314504	0.0358665984055527	0.0496136419918432	0.0511904963045626	0.0521748180596521	0.318155947801159	0.111660749337629
chr11:795937:798237	0.0530200246488223	0.0369548204875756	0.0929343112444695	0.047079871873455	0.082408153025058	0.207667375323924	0.19641417536284
chr11:795940:798240	0.0476275281995088	0.000729389021611866	0.121233317308	0.0858739806347546	0.0208084948241578	0.188499938999435	0.282576829631811
chr11:795950:798250	0.0535123365886286	-0.00606552960692031	0.0458209750713339	0.0133510187865655	0.0526886390433641	0.225070998406592	0.261884714250928
chr11:795955:798255	0.0143040508115391	0.160433863701509	0.0570492952649325	0.0247503880700704	0.0942877798153454	0.165692940289314	0.260674302180261
chr11:795963:798263	0.084685160027867	0.0691890393795132	0.109321625027788	0.0670262133895651	0.0725121376415176	0.229590032464812	0.214390395372667
chr11:807964:810264	0.156501867263365	0.223064092378541	-0.0930986999655119	0.183665194036371	0.24774114827673	0.995267588502156	-0.00121299093440374
chr11:807966:810266	0.119784538337167	0.232181360457481	0.0352179875275844	0.165307224593387	0.196326077959814	0.953584131514018	0.0986207458254363
chr11:807983:810283	0.11240268676122	0.173596274706901	0.0861154704941452	0.0540131857181501	0.178439820773185	0.784390807920157	0.135056213010117
chr11:808002:810302	-0.0255666407636475	0.196802372172371	0.0222148630439022	0.139128166263629	0.196555404166169	0.802536230148023	0.016980774182631
chr11:816913:819213	0.130265533899663	0.36737135520298	0.0207466679427683	0.0188937665018979	-0.0490506465608935	0.382198076063234	0.0381112179540639
chr11:818834:821134	0.123487240802126	0.102405617109218	0.0162428455545659	-0.16884512266211	-0.127323270674162	0.220963216101528	-0.0658509842705287
chr11:820015:822315	0.135552242202156	0.145127208470337	0.13329122383614	0.0663648100852633	-0.280782880305861	0.252863902233536	0.162613965761312
chr11:821542:823842	0.377962648023313	0.270848778557771	0.108391632035197	0.174445163323905	0.0257187295922105	0.594358508323687	0.0463612896720477
chr11:86921804:86924104	0.0825374347037378	0.0656301508358076	0.00823155513127149	-0.0541555625407214	-0.0155057692256082	-0.079402050402808	0.0254055116175905
chr12:100571682:100573982	0.138080443561146	0.111179705321794	-0.0840111730690581	-0.122811106939115	0.0686656517910604	0.317142640105166	0.160654623668871
chr12:100571683:100573983	0.167644943476447	0.0104889476867226	-0.0495598032143836	-0.0742667397479776	0.122615134547389	0.270684170539762	0.164944274704766
chr12:100592773:100595073	0.066752893765443	0.0303425382365798	0.0160309907171082	0.112512977076405	-0.0861407665969777	-0.178411122998217	0.0750856709281843
chr12:100599641:100601941	0.11513143946197	0.0704229083960199	0.131454135535588	-0.0148891926559113	0.0176445721531668	-0.176778082562674	0.0575495221245899
chr12:100621714:100624014	0.256770472583559	0.104412943606533	-0.0423441396606011	-0.00870446853559849	0.181032822694749	-0.0329536940987521	0.0222904507902914
chr12:106984986:106987286	-0.022455250939464	0.0551234012761929	0.0435098165006569	-0.0747424423740622	0.0511670698979349	0.100919846463902	-0.0311509191306608
chr12:106986790:106989090	-0.0639125643844295	0.104937564723106	0.273441679925486	-0.176224488973253	0.061294416833199	0.263738297119342	-0.0608115986303029
chr12:106986822:106989122	0.0344514352091207	0.224558020481123	0.281633923777604	-0.146516163170256	0.137813534529702	0.221305597099194	-0.00437299066388666
chr12:106986826:106989126	0.0215214538269551	0.222277554983367	0.250168817178295	-0.0821539914877046	0.145131435855176	0.201428665923017	-0.0334203303113415
chr12:106986846:106989146	-0.164306618664141	0.283565898312591	0.307828182824911	-0.0784675404915287	0.140065900638704	0.173602253560894	0.0229798894676313
chr12:106986849:106989149	-0.150113418673362	0.295975764220058	0.272482148224656	-0.0496756325129951	0.117393033008925	0.231191529983216	0.0366847452365358
chr12:106986860:106989160	-0.184111010136091	0.240074368860039	0.242052358395619	-0.104320779436283	0.1747054413193	0.210820276374048	-0.0171197159768842
chr12:109114594:109116894	0.510491150326876	0.0431741722674129	0.0857299967295437	-0.209475659345015	0.0758792311043773	0.084011757472831	0.159086181791267
chr12:109137978:109140278	0.472815538713128	0.188457971249115	0.0614528650884526	0.175175781474479	-0.0740394942394054	0.353742939254463	0.211831755190958
chr12:109189477:109191777	0.797560019094302	0.20371623466731	0.0783320877236662	0.0614637590735392	0.177338780730001	-0.380429371542323	-0.0260847749780143
chr12:109230668:109232968	0.822240972308086	0.353427577748338	-0.231926440016918	-0.0482575742633387	0.244540382389092	-0.215517980754475	0.0158414152359704
chr12:109233306:109235606	0.59268524751048	0.480141924157822	0.010786928426889	-0.0607938225884765	0.0682484282942499	-0.141170205989717	0.0606175373281726
chr12:109243713:109246013	0.690364257924456	0.306405402603721	-0.123869828151444	0.068451858285872	0.243355334914155	-0.30610120546458	0.0105849137745372
chr12:109573180:109575480	0.272889517062973	0.513170460491855	0.292012525116942	0.185561914911512	0.193842578682723	0.490226006957866	0.231182197767276
chr12:109573183:109575483	0.300892998710058	0.597246086684211	0.310231043007766	0.276387102293825	0.170177533294129	0.587875729001468	0.177335000197824
chr12:109573197:109575497	0.329525339874852	0.508002360897327	0.384796398704039	0.122558861538927	0.180775854627772	0.731242752818568	0.433344689228321
chr12:109573203:109575503	0.244747588556299	0.515743512420205	0.323174589921719	0.229953301355102	0.223411648238795	0.669286628936812	0.327797591995206
chr12:109573204:109575504	0.227245730296174	0.468693266764714	0.390894339628634	0.279748139042233	0.197891486341671	0.733942420254427	0.290196363973902
