promoter_id	logfc	pred_logfc	prediction_error	max_shap	Chr	Start	End	Strand	beige	white	logratio	transcript_id	transcript_biotype	ensembl_gene_id	gene_name	gene_biotype	promoter_start	promoter_end	promoter_id.1	cluster
chr12:52239544:52241844	0.931558069674988	0.70298066452183	-0.228577405153158	0.126456585626524	chr12	52241545	52241844	+	13.0902821498762	5.91171142745583	0.931558069674988	ENST00000551130.1	retained_intron	ENSG00000135480	KRT7	protein_coding	52239544	52241844	chr12:52239544:52241844	5
chr12:53170353:53172653	0.672770629530092	0.967343090494638	0.294572460964546	0.470132272500952	chr12	53170354	53170653	-	9.34309367831365	5.11553204877005	0.672770629530092	ENST00000472908.1	retained_intron	ENSG00000139631	CSAD	protein_coding	53170353	53172653	chr12:53170353:53172653	5
chr12:53170412:53172712	0.66246764456316	0.546477575488871	-0.115990069074289	0.324362170678751	chr12	53170413	53170712	-	9.50458896879347	5.26856159071614	0.66246764456316	ENST00000490923.5	retained_intron	ENSG00000139631	CSAD	protein_coding	53170412	53172712	chr12:53170412:53172712	5
chr12:53173470:53175770	1.06102063805727	1.14371447414325	0.0826938360859799	0.37555711465705	chr12	53173471	53173770	-	8.9416126483046	3.24423684998386	1.06102063805727	ENST00000475890.5,ENST00000548698.5	nonsense_mediated_decay,protein_coding	ENSG00000139631	CSAD	protein_coding	53173470	53175770	chr12:53173470:53175770	4
chr12:53173475:53175775	1.03420194460464	0.994271707876202	-0.0399302367284381	0.330108823881863	chr12	53173476	53173775	-	8.74559818890911	3.24692419809124	1.03420194460464	ENST00000379843.7	protein_coding	ENSG00000139631	CSAD	protein_coding	53173475	53175775	chr12:53173475:53175775	4
chr12:53173490:53175790	0.997983070211505	0.790136748084376	-0.207846322127129	0.341310150138959	chr12	53173491	53173790	-	8.69585556095188	3.35540956831299	0.997983070211505	ENST00000424845.5	nonsense_mediated_decay	ENSG00000139631	CSAD	protein_coding	53173490	53175790	chr12:53173490:53175790	4
chr12:54384160:54386460	1.63225892272613	1.49429276343575	-0.137966159290385	0.392324085785592	chr12	54384161	54384460	-	14.9361147765989	3.46329802156879	1.63225892272613	ENST00000549937.5	protein_coding	ENSG00000161642	ZNF385A	protein_coding	54384160	54386460	chr12:54384160:54386460	1
chr12:54384169:54386469	1.75619885580099	1.67502965901916	-0.0811691967818262	0.421909936888225	chr12	54384170	54384469	-	16.8814427218196	3.58941867347375	1.75619885580099	ENST00000550779.5	nonsense_mediated_decay	ENSG00000161642	ZNF385A	protein_coding	54384169	54386469	chr12:54384169:54386469	1
chr12:54384373:54386673	1.9125679119364	1.60992120306159	-0.302646708874813	0.415934253545515	chr12	54384374	54384673	-	22.037399767446	4.38479821032397	1.9125679119364	ENST00000551771.5	protein_coding	ENSG00000161642	ZNF385A	protein_coding	54384373	54386673	chr12:54384373:54386673	4
chr12:54384409:54386709	1.90821466150583	1.8156033017251	-0.0926113597807301	0.376618772264508	chr12	54384410	54384709	-	22.0392954487655	4.40459812388411	1.90821466150583	ENST00000550120.1	protein_coding	ENSG00000161642	ZNF385A	protein_coding	54384409	54386709	chr12:54384409:54386709	4
chr12:54384423:54386723	1.90821466150583	1.76292205322292	-0.145292608282912	0.417666104692726	chr12	54384424	54384723	-	22.0392954487655	4.40459812388411	1.90821466150583	ENST00000394313.6,ENST00000547210.5	protein_coding	ENSG00000161642	ZNF385A	protein_coding	54384423	54386723	chr12:54384423:54386723	4
chr12:54384964:54387264	0.971895840250212	0.764752864132835	-0.207142976117377	0.170048122018472	chr12	54384965	54385264	-	3.78083698313765	0.947276776814927	0.971895840250212	ENST00000546919.5	protein_coding	ENSG00000161642	ZNF385A	protein_coding	54384964	54387264	chr12:54384964:54387264	2
chr12:54559443:54561743	2.46037119200977	2.08622216756154	-0.374149024448233	0.587668471520683	chr12	54561444	54561743	+	24.3954737322296	2.79605253508954	2.46037119200977	ENST00000394277.7	lncRNA	ENSG00000123360	PDE1B	protein_coding	54559443	54561743	chr12:54559443:54561743	4
chr12:54559456:54561756	2.46018957944697	2.08405905415761	-0.376130525289356	0.915306905504173	chr12	54561457	54561756	+	24.3921511673223	2.79605253508954	2.46018957944697	ENST00000550620.1	protein_coding	ENSG00000123360	PDE1B	protein_coding	54559456	54561756	chr12:54559456:54561756	1
chr12:54588215:54590515	2.72054847696597	2.74152268389209	0.0209742069261201	0.856534169489923	chr12	54588216	54588515	-	19.434202709857	1.25192587336616	2.72054847696597	ENST00000547826.2	nonsense_mediated_decay	ENSG00000135447	PPP1R1A	protein_coding	54588215	54590515	chr12:54588215:54590515	4
chr12:54588216:54590516	2.72054847696597	2.74152268389209	0.0209742069261201	0.856534169489923	chr12	54588217	54588516	-	19.434202709857	1.25192587336616	2.72054847696597	ENST00000547431.5	protein_coding	ENSG00000135447	PPP1R1A	protein_coding	54588216	54590516	chr12:54588216:54590516	4
chr12:55697862:55700162	0.901803542196692	1.17262561508549	0.270822072888803	0.323086469976208	chr12	55697863	55698162	-	23.9269798718218	11.8765662718479	0.901803542196692	ENST00000557488.1	retained_intron	ENSG00000135424	ITGA7	protein_coding	55697862	55700162	chr12:55697862:55700162	5
chr12:55707401:55709701	2.13228980637094	1.92559080373175	-0.206699002639188	0.527475609271768	chr12	55707402	55707701	-	17.7637672141936	2.50802731423473	2.13228980637094	ENST00000553804.5	protein_coding	ENSG00000135424	ITGA7	protein_coding	55707401	55709701	chr12:55707401:55709701	4
chr12:55707411:55709711	2.12567835937275	2.12625120296937	0.000572843596618355	0.579293671883499	chr12	55707412	55707711	-	17.7598098887631	2.52782689235414	2.12567835937275	ENST00000555728.5	protein_coding	ENSG00000135424	ITGA7	protein_coding	55707411	55709711	chr12:55707411:55709711	4
chr12:55707413:55709713	2.12567835937275	2.15263751158638	0.0269591522136281	0.660984674352977	chr12	55707414	55707713	-	17.7598098887631	2.52782689235414	2.12567835937275	ENST00000554359.1	retained_intron	ENSG00000135424	ITGA7	protein_coding	55707413	55709713	chr12:55707413:55709713	4
chr12:55707584:55709884	1.96767097930113	1.82235912266196	-0.145311856639165	0.543639727566741	chr12	55707585	55707884	-	14.2337009112423	2.15039617273075	1.96767097930113	ENST00000347027.10	protein_coding	ENSG00000135424	ITGA7	protein_coding	55707584	55709884	chr12:55707584:55709884	4
chr12:55707598:55709898	1.93339353035874	1.88889850655661	-0.0444950238021293	0.615062277937618	chr12	55707599	55707898	-	13.7373614438932	2.12023961499699	1.93339353035874	ENST00000257879.10	protein_coding	ENSG00000135424	ITGA7	protein_coding	55707598	55709898	chr12:55707598:55709898	4
chr12:55711785:55714085	0.655177061342652	0.526666815831984	-0.128510245510668	0.457476163413269	chr12	55711786	55712085	-	22.7195269842753	13.6968391589363	0.655177061342652	ENST00000554724.5	nonsense_mediated_decay	ENSG00000135424	ITGA7	protein_coding	55711785	55714085	chr12:55711785:55714085	4
chr12:55718366:55720666	1.04720491069827	0.555239118693483	-0.491965792004787	0.308879442155046	chr12	55720367	55720666	+	31.9946134592624	14.4501558787343	1.04720491069827	ENST00000547072.5,ENST00000553160.1	protein_coding,lncRNA	ENSG00000135437	RDH5	protein_coding	55718366	55720666	chr12:55718366:55720666	1
chr12:55718392:55720692	1.04265876937727	1.08558491500025	0.0429261456229815	0.752666171383566	chr12	55720393	55720692	+	32.0314481624525	14.5199552093672	1.04265876937727	ENST00000548486.1,ENST00000552930.5,ENST00000553187.5	retained_intron,protein_coding	ENSG00000135437	RDH5	protein_coding	55718392	55720692	chr12:55718392:55720692	4
chr12:55718397:55720697	1.04190888079567	1.30039071865353	0.258481837857862	0.88470292245369	chr12	55720398	55720697	+	32.0314481624525	14.5285442358462	1.04190888079567	ENST00000257895.9	protein_coding	ENSG00000135437	RDH5	protein_coding	55718397	55720697	chr12:55718397:55720697	4
chr12:55718410:55720710	1.03798995455879	1.14412112673595	0.106131172177161	0.874247367818461	chr12	55720411	55720710	+	32.0553166260678	14.5851273615207	1.03798995455879	ENST00000550608.1	retained_intron	ENSG00000135437	RDH5	protein_coding	55718410	55720710	chr12:55718410:55720710	4
chr12:55718412:55720712	1.03580350483008	0.790260234001489	-0.245543270828591	0.545895274955632	chr12	55720413	55720712	+	32.0553166260678	14.6102817001675	1.03580350483008	ENST00000548082.1	protein_coding	ENSG00000135437	RDH5	protein_coding	55718412	55720712	chr12:55718412:55720712	4
chr12:55718488:55720788	1.10522411994352	0.721893941800293	-0.383330178143227	0.464850289928024	chr12	55720489	55720788	+	32.2210611278913	13.9069845771969	1.10522411994352	ENST00000547301.1	retained_intron	ENSG00000135437	RDH5	protein_coding	55718488	55720788	chr12:55718488:55720788	4
chr12:56128332:56130632	1.56000582967662	1.12638765845206	-0.433618171224559	0.256586269663229	chr12	56130333	56130632	+	17.0393986208778	4.45720654778366	1.56000582967662	ENST00000550986.1	lncRNA	ENSG00000139641	ESYT1	protein_coding	56128332	56130632	chr12:56128332:56130632	4
chr12:56128854:56131154	1.25639057837118	1.27540231940925	0.0190117410380657	0.209359858913	chr12	56130855	56131154	+	25.153475836407	9.36617085125732	1.25639057837118	ENST00000550179.1	retained_intron	ENSG00000139641	ESYT1	protein_coding	56128854	56131154	chr12:56128854:56131154	1
chr12:56135341:56137641	0.781593445747132	0.422038570378213	-0.359554875368919	0.0724566629319579	chr12	56137342	56137641	+	25.9773348643294	14.275085149211	0.781593445747132	ENST00000547667.5	retained_intron	ENSG00000139641	ESYT1	protein_coding	56135341	56137641	chr12:56135341:56137641	3
chr12:56136025:56138325	0.808297799433869	0.600004059908986	-0.208293739524883	0.169600389200252	chr12	56138026	56138325	+	18.8606540942423	9.91258571977279	0.808297799433869	ENST00000550878.5	lncRNA	ENSG00000139641	ESYT1	protein_coding	56136025	56138325	chr12:56136025:56138325	5
chr12:56136515:56138815	1.17832778940583	1.23064845814577	0.0523206687399387	0.279067672358366	chr12	56138516	56138815	+	14.5701246695239	5.32173096185713	1.17832778940583	ENST00000551112.1	retained_intron	ENSG00000139641	ESYT1	protein_coding	56136515	56138815	chr12:56136515:56138815	3
chr12:56141482:56143782	0.807859740457776	0.911754111960032	0.103894371502256	0.323253724607507	chr12	56143483	56143782	+	14.2931501162379	7.30711424068708	0.807859740457776	ENST00000550515.1	retained_intron	ENSG00000139641	ESYT1	protein_coding	56141482	56143782	chr12:56141482:56143782	3
chr12:6308809:6311109	0.616868383778984	0.671086319989185	0.0542179362102014	0.322730730154099	chr12	6310810	6311109	+	1.84073691249076	0.504486369732433	0.616868383778984	ENST00000538208.1	lncRNA	ENSG00000008323	PLEKHG6	protein_coding	6308809	6311109	chr12:6308809:6311109	4
chr12:6316742:6319042	1.2177371521714	1.36629598432795	0.148558832156554	0.648199475767812	chr12	6318743	6319042	+	5.01750427248328	1.01722207210063	1.2177371521714	ENST00000535616.1	lncRNA	ENSG00000008323	PLEKHG6	protein_coding	6316742	6319042	chr12:6316742:6319042	5
chr12:6316762:6319062	1.21232123452466	1.09262060312502	-0.119700631399641	0.643261648730891	chr12	6318763	6319062	+	5.05043917465662	1.04278393216208	1.21232123452466	ENST00000544743.1	lncRNA	ENSG00000008323	PLEKHG6	protein_coding	6316762	6319062	chr12:6316762:6319062	5
chr12:6752769:6755069	2.72441973589762	2.74935442593583	0.0249346900382137	0.618580575358072	chr12	6752770	6753069	-	66.2419399613342	8.32569524530641	2.72441973589762	ENST00000537126.5	protein_coding	ENSG00000089693	MLF2	protein_coding	6752769	6755069	chr12:6752769:6755069	2
chr12:72271482:72273782	0.692847391598789	1.0184659879932	0.325618596394406	0.46080755465797	chr12	72273483	72273782	+	2.53085866183322	0.802932682218285	0.692847391598789	ENST00000547300.1	protein_coding	ENSG00000072657	TRHDE	protein_coding	72271482	72273782	chr12:72271482:72273782	5
chr12:89349014:89351314	0.840021494086827	0.370679626125313	-0.469341867961514	0.177795871017944	chr12	89351015	89351314	+	12.6239843161546	6.1694730775668	0.840021494086827	ENST00000611513.1	lncRNA	ENSG00000274021	AC024909.1	lncRNA	89349014	89351314	chr12:89349014:89351314	1
chr13:100088548:100090848	0.766792831301883	0.430668532175236	-0.336124299126647	0.189003027143508	chr13	100088549	100088848	-	2.75509374463951	0.79467584090992	0.766792831301883	ENST00000612598.1	lncRNA	ENSG00000274605	PCCA-DT	lncRNA	100088548	100090848	chr13:100088548:100090848	2
chr13:100088650:100090950	0.757789625487021	0.559425128717139	-0.198364496769882	0.276489078119477	chr13	100088651	100088950	-	2.71503509284335	0.788479921910577	0.757789625487021	ENST00000654763.1	lncRNA	ENSG00000274605	PCCA-DT	lncRNA	100088650	100090950	chr13:100088650:100090950	4
chr13:110163190:110165490	1.48009288877522	1.14073201418187	-0.339360874593351	0.400356991441302	chr13	110163191	110163490	-	138.569257397849	48.3892616419123	1.48009288877522	ENST00000467182.1	retained_intron	ENSG00000187498	COL4A1	protein_coding	110163190	110165490	chr13:110163190:110165490	5
chr13:110212286:110214586	1.07649716145124	0.597426390976195	-0.479070770475045	0.281182720558038	chr13	110212287	110212586	-	123.320950684075	57.4245285548543	1.07649716145124	ENST00000650138.1	retained_intron	ENSG00000187498	COL4A1	protein_coding	110212286	110214586	chr13:110212286:110214586	5
chr13:110242394:110244694	1.10021594979304	1.05597033570673	-0.0442456140863128	0.270177343896982	chr13	110242395	110242694	-	45.1172874597668	19.977701857532	1.10021594979304	ENST00000648989.1	protein_coding	ENSG00000187498	COL4A1	protein_coding	110242394	110244694	chr13:110242394:110244694	5
chr13:110242397:110244697	1.10011418363826	1.09349437244945	-0.00661981118881405	0.234925406727069	chr13	110242398	110242697	-	45.125196712357	19.9829417004169	1.10011418363826	ENST00000647797.1,ENST00000648170.1,ENST00000648695.1,ENST00000648966.1,ENST00000649484.1	protein_coding,retained_intron	ENSG00000187498	COL4A1	protein_coding	110242397	110244697	chr13:110242397:110244697	5
chr13:110242398:110244698	1.09630413297974	1.11565567988332	0.0193515469035828	0.221969604351872	chr13	110242399	110242698	-	45.125196712357	20.0410737473171	1.09630413297974	ENST00000650115.1,ENST00000650566.1	protein_coding	ENSG00000187498	COL4A1	protein_coding	110242398	110244698	chr13:110242398:110244698	5
chr13:110305257:110307557	2.64340948037826	2.34002008645589	-0.303389393922367	0.875750907941602	chr13	110307258	110307557	+	17.4814866130508	1.11800315266031	2.64340948037826	ENST00000649101.1	protein_coding	ENSG00000134871	COL4A2	protein_coding	110305257	110307557	chr13:110305257:110307557	4
chr13:110305266:110307566	2.64340948037826	2.42986849614958	-0.213540984228679	1.12908857335839	chr13	110307267	110307566	+	17.4814866130508	1.11800315266031	2.64340948037826	ENST00000480771.5	lncRNA	ENSG00000134871	COL4A2	protein_coding	110305266	110307566	chr13:110305266:110307566	1
chr13:110305283:110307583	2.6438307777587	2.47981002857783	-0.164020749180868	1.20046923028299	chr13	110307284	110307583	+	17.4871764487697	1.11800315266031	2.6438307777587	ENST00000360467.7	protein_coding	ENSG00000134871	COL4A2	protein_coding	110305283	110307583	chr13:110305283:110307583	1
chr13:110306857:110309157	1.4457221906977	1.07743399924325	-0.368288191454446	0.432704409946547	chr13	110306858	110307157	-	22.7643728896922	7.09120791156131	1.4457221906977	ENST00000375820.10,ENST00000649738.1	protein_coding,retained_intron	ENSG00000187498	COL4A1	protein_coding	110306857	110309157	chr13:110306857:110309157	1
chr13:110434285:110436585	0.559163879794457	0.668864684342195	0.109700804547738	0.43013531667159	chr13	110436286	110436585	+	121.856117187872	82.0605758379133	0.559163879794457	ENST00000617564.2	protein_coding	ENSG00000134871	COL4A2	protein_coding	110434285	110436585	chr13:110434285:110436585	3
chr13:110475947:110478247	2.19749790677795	1.90619865630244	-0.29129925047551	0.491042096291244	chr13	110477948	110478247	+	109.537816579305	22.3169640825649	2.19749790677795	ENST00000483683.2	retained_intron	ENSG00000134871	COL4A2	protein_coding	110475947	110478247	chr13:110475947:110478247	5
chr13:110501696:110503996	2.25333216333011	1.80914533305628	-0.444186830273827	0.484863718618228	chr13	110503697	110503996	+	96.595682741618	18.6793711214659	2.25333216333011	ENST00000650322.1	lncRNA	ENSG00000134871	COL4A2	protein_coding	110501696	110503996	chr13:110501696:110503996	3
chr13:110501750:110504050	2.25341529391273	2.17931774214134	-0.0740975517713935	0.648529451492797	chr13	110503751	110504050	+	96.6013641590102	18.6793711214659	2.25341529391273	ENST00000649396.1	retained_intron	ENSG00000134871	COL4A2	protein_coding	110501750	110504050	chr13:110501750:110504050	3
chr13:110644381:110646681	0.804671649818842	1.01363457438873	0.208962924569893	0.199563596711834	chr13	110644382	110644681	-	3.6560780874551	1.23806150322803	0.804671649818842	ENST00000542774.5	lncRNA	ENSG00000134905	CARS2	protein_coding	110644381	110646681	chr13:110644381:110646681	6
chr13:110645773:110648073	0.928527792596168	0.562986337307115	-0.365541455289053	0.141900327093573	chr13	110645774	110646073	-	4.68570399613719	1.51263017094941	0.928527792596168	ENST00000471986.2	lncRNA	ENSG00000134905	CARS2	protein_coding	110645773	110648073	chr13:110645773:110648073	5
chr13:110645978:110648278	0.891229583402106	1.0758908135603	0.184661230158195	0.24550911096913	chr13	110645979	110646278	-	4.61901747259515	1.56867246442367	0.891229583402106	ENST00000480437.5	lncRNA	ENSG00000134905	CARS2	protein_coding	110645978	110648278	chr13:110645978:110648278	5
chr13:110646076:110648376	0.847841958917036	0.789139907448272	-0.0587020514687638	0.250923788479897	chr13	110646077	110646376	-	3.43608100212063	1.02036937601562	0.847841958917036	ENST00000540215.1	retained_intron	ENSG00000134905	CARS2	protein_coding	110646076	110648376	chr13:110646076:110648376	5
chr13:110646815:110649115	0.86574093613406	0.439664043861256	-0.426076892272804	0.133051487500096	chr13	110646816	110647115	-	3.45106603182781	0.991351532228295	0.86574093613406	ENST00000620794.1	protein_coding	ENSG00000134905	CARS2	protein_coding	110646815	110649115	chr13:110646815:110649115	5
chr13:110663218:110665518	0.641199363080542	0.561423885014478	-0.0797754780660641	0.241344772411529	chr13	110663219	110663518	-	4.44098664366751	2.12982983202192	0.641199363080542	ENST00000487253.6	nonsense_mediated_decay	ENSG00000134905	CARS2	protein_coding	110663218	110665518	chr13:110663218:110665518	5
chr13:110663230:110665530	0.639322275436721	0.725843197020005	0.0865209215832835	0.225965749223541	chr13	110663231	110663530	-	4.44098664366751	2.13520664250984	0.639322275436721	ENST00000535516.5	retained_intron	ENSG00000134905	CARS2	protein_coding	110663230	110665530	chr13:110663230:110665530	5
chr13:110663328:110665628	0.641535421932945	0.849723384179728	0.208187962246783	0.304255673421584	chr13	110663329	110663628	-	4.4816825445597	2.15495525649647	0.641535421932945	ENST00000537386.1	retained_intron	ENSG00000134905	CARS2	protein_coding	110663328	110665628	chr13:110663328:110665628	5
chr13:110667158:110669458	0.76118483056888	0.272291607411237	-0.488893223157643	0.174927799969188	chr13	110667159	110667458	-	5.79426536264125	2.59870680298404	0.76118483056888	ENST00000539405.1	retained_intron	ENSG00000134905	CARS2	protein_coding	110667158	110669458	chr13:110667158:110669458	3
chr13:110682839:110685139	0.755530622354733	0.4981313194174	-0.257399302937333	0.246465849941313	chr13	110682840	110683139	-	4.66575095329977	1.94831417919349	0.755530622354733	ENST00000481787.6	retained_intron	ENSG00000134905	CARS2	protein_coding	110682839	110685139	chr13:110682839:110685139	5
chr13:40350013:40352313	0.587740052426264	0.439534885625743	-0.148205166800521	0.247450871792506	chr13	40350014	40350313	-	2.07672997471235	0.712592528120357	0.587740052426264	ENST00000637438.1	lncRNA	ENSG00000215483	LINC00598	lncRNA	40350013	40352313	chr13:40350013:40352313	6
chr13:40350058:40352358	0.584263751240021	0.532323872260895	-0.0519398789791264	0.248018481525028	chr13	40350059	40350358	-	2.10156622188884	0.73570216011655	0.584263751240021	ENST00000667216.1	lncRNA	ENSG00000215483	LINC00598	lncRNA	40350058	40352358	chr13:40350058:40352358	6
chr13:40350111:40352411	0.582912556558643	0.657078921032674	0.0741663644740307	0.333136417498526	chr13	40350112	40350411	-	2.09772658852467	0.73570216011655	0.582912556558643	ENST00000654662.1	lncRNA	ENSG00000215483	LINC00598	lncRNA	40350111	40352411	chr13:40350111:40352411	6
chr13:40350184:40352484	0.577259605724239	0.498924776338917	-0.0783348293853223	0.304039500692986	chr13	40350185	40350484	-	1.94574083464585	0.644576289026314	0.577259605724239	ENST00000670910.1	lncRNA	ENSG00000215483	LINC00598	lncRNA	40350184	40352484	chr13:40350184:40352484	6
chr13:48000940:48003240	1.72510773566312	1.68750944076463	-0.0375982948984941	0.380271461105109	chr13	48000941	48001240	-	20.0916724173948	4.68219923847665	1.72510773566312	ENST00000434484.5	protein_coding	ENSG00000136143	SUCLA2	protein_coding	48000940	48003240	chr13:48000940:48003240	4
chr13:48000966:48003266	1.72456644274253	1.51828153944137	-0.206284903301158	0.354857320400629	chr13	48000967	48001266	-	20.0554319196193	4.67374084901501	1.72456644274253	ENST00000497202.6	nonsense_mediated_decay	ENSG00000136143	SUCLA2	protein_coding	48000966	48003266	chr13:48000966:48003266	4
chr13:48000973:48003273	1.72594925906838	1.79327830982871	0.0673290507603295	0.363279554832136	chr13	48000974	48001273	-	20.041498220322	4.66313501380197	1.72594925906838	ENST00000433022.1,ENST00000470760.2,ENST00000646932.1	protein_coding	ENSG00000136143	SUCLA2	protein_coding	48000973	48003273	chr13:48000973:48003273	4
chr13:48000978:48003278	1.72594925906838	1.67583674393226	-0.050112515136125	0.399694337054738	chr13	48000979	48001278	-	20.041498220322	4.66313501380197	1.72594925906838	ENST00000647361.1	nonsense_mediated_decay	ENSG00000136143	SUCLA2	protein_coding	48000978	48003278	chr13:48000978:48003278	4
chr13:48000979:48003279	1.72570102108914	1.6626095840005	-0.0630914370886362	0.385619816057748	chr13	48000980	48001279	-	20.0377059661599	4.66313501380197	1.72570102108914	ENST00000644338.1	protein_coding	ENSG00000136143	SUCLA2	protein_coding	48000979	48003279	chr13:48000979:48003279	1
chr13:48000991:48003291	1.72570102108914	1.70014662775727	-0.0255543933318707	0.360631375940825	chr13	48000992	48001291	-	20.0377059661599	4.66313501380197	1.72570102108914	ENST00000643584.1	nonsense_mediated_decay	ENSG00000136143	SUCLA2	protein_coding	48000991	48003291	chr13:48000991:48003291	4
chr13:48000993:48003293	1.72570102108914	1.67834679317263	-0.0473542279165107	0.386157034222916	chr13	48000994	48001293	-	20.0377059661599	4.66313501380197	1.72570102108914	ENST00000646602.1	protein_coding	ENSG00000136143	SUCLA2	protein_coding	48000993	48003293	chr13:48000993:48003293	4
chr13:48001005:48003305	1.72529612941043	1.49627317258527	-0.229022956825157	0.316917770468675	chr13	48001006	48001305	-	20.0315219622461	4.66313501380197	1.72529612941043	ENST00000643023.1	protein_coding	ENSG00000136143	SUCLA2	protein_coding	48001005	48003305	chr13:48001005:48003305	4
chr14:103520428:103522728	0.761797231474302	0.542086258029183	-0.219710973445119	0.289045765496231	chr14	103520429	103520728	-	16.1933135960006	8.72971010021708	0.761797231474302	ENST00000555366.1	retained_intron	ENSG00000166165	CKB	protein_coding	103520428	103522728	chr14:103520428:103522728	4
chr14:103521022:103523322	1.63422334218691	1.24442596665622	-0.389797375530685	0.52913975377619	chr14	103521023	103521322	-	12.7155076310219	2.7405092970467	1.63422334218691	ENST00000554989.1	nonsense_mediated_decay	ENSG00000166165	CKB	protein_coding	103521022	103523322	chr14:103521022:103523322	2
chr14:103521042:103523342	1.58400343756072	1.34648491013795	-0.237518527422771	0.583139700922145	chr14	103521043	103521342	-	13.100448194192	3.03682996185448	1.58400343756072	ENST00000553610.5	protein_coding	ENSG00000166165	CKB	protein_coding	103521042	103523342	chr14:103521042:103523342	2
chr14:103521143:103523443	1.64172464592143	1.52309023793541	-0.11863440798602	0.734184087711557	chr14	103521144	103521443	-	13.828087772305	3.07247700435869	1.64172464592143	ENST00000554282.5	retained_intron	ENSG00000166165	CKB	protein_coding	103521143	103523443	chr14:103521143:103523443	1
chr14:103522002:103524302	1.4052085438206	1.40901225173937	0.00380370791877005	0.659121802296352	chr14	103522003	103522302	-	9.49130382834268	2.33869764042231	1.4052085438206	ENST00000557287.1	retained_intron	ENSG00000166165	CKB	protein_coding	103522002	103524302	chr14:103522002:103524302	1
chr14:103522502:103524802	0.65077168623169	0.842108611081166	0.191336924849476	0.396385470873031	chr14	103522503	103522802	-	1.34418041632199	0.130040697863032	0.65077168623169	ENST00000554426.5	retained_intron	ENSG00000166165	CKB	protein_coding	103522502	103524802	chr14:103522502:103524802	2
chr14:103522521:103524821	0.607663625633329	0.69593905405266	0.0882754284193308	0.41845109310524	chr14	103522522	103522821	-	1.20784015799624	0.105172757557413	0.607663625633329	ENST00000553652.5	nonsense_mediated_decay	ENSG00000166165	CKB	protein_coding	103522521	103524821	chr14:103522521:103524821	2
chr14:103522530:103524830	0.607663625633329	0.648344722007686	0.0406810963743568	0.325840512893598	chr14	103522531	103522830	-	1.20784015799624	0.105172757557413	0.607663625633329	ENST00000348956.7,ENST00000555659.5,ENST00000555770.1	protein_coding,retained_intron	ENSG00000166165	CKB	protein_coding	103522530	103524830	chr14:103522530:103524830	2
chr14:103522533:103524833	0.607663625633329	0.681273551955165	0.0736099263218357	0.327385898165676	chr14	103522534	103522833	-	1.20784015799624	0.105172757557413	0.607663625633329	ENST00000554705.5,ENST00000557530.1	retained_intron,protein_coding	ENSG00000166165	CKB	protein_coding	103522533	103524833	chr14:103522533:103524833	2
chr14:103527195:103529495	0.528760448669009	0.558430963451214	0.0296705147822054	0.184712683930097	chr14	103529196	103529495	+	2.44301287244398	1.07967449206045	0.528760448669009	ENST00000389749.9	protein_coding	ENSG00000166166	TRMT61A	protein_coding	103527195	103529495	chr14:103527195:103529495	6
chr14:103527225:103529525	0.51577234112069	0.456880994051207	-0.0588913470694833	0.238597995694423	chr14	103529226	103529525	+	2.45066888690817	1.11287971920756	0.51577234112069	ENST00000299202.4	protein_coding	ENSG00000166166	TRMT61A	protein_coding	103527225	103529525	chr14:103527225:103529525	2
chr14:104577683:104579983	2.15032055156547	1.74815840345707	-0.4021621481084	0.539975981827542	chr14	104579684	104579983	+	50.8454714199812	9.90410613080949	2.15032055156547	ENST00000557649.5	protein_coding	ENSG00000184601	C14orf180	protein_coding	104577683	104579983	chr14:104577683:104579983	4
chr14:104577763:104580063	2.15708838139036	1.93695827714541	-0.220130104244945	0.649879696520104	chr14	104579764	104580063	+	51.1136490304185	9.90852117898407	2.15708838139036	ENST00000331952.6	protein_coding	ENSG00000184601	C14orf180	protein_coding	104577763	104580063	chr14:104577763:104580063	4
chr14:104708724:104711024	1.38644785258477	1.14349380636951	-0.242954046215257	0.247428337090262	chr14	104710725	104711024	+	4.57394019541832	0.514567845697827	1.38644785258477	ENST00000480763.2	retained_intron	ENSG00000203485	INF2	protein_coding	104708724	104711024	chr14:104708724:104711024	3
chr14:104751146:104753446	1.68157197894929	1.55167162488306	-0.129900354066226	0.441919874565094	chr14	104753147	104753446	+	6.09951961574199	0.524966706520232	1.68157197894929	ENST00000329967.11,ENST00000535554.4	protein_coding	ENSG00000184990	SIVA1	protein_coding	104751146	104753446	chr14:104751146:104753446	1
chr14:104751158:104753458	1.68157197894929	1.63384026165937	-0.0477317172899239	0.51980913037885	chr14	104753159	104753458	+	6.09951961574199	0.524966706520232	1.68157197894929	ENST00000347067.9	protein_coding	ENSG00000184990	SIVA1	protein_coding	104751158	104753458	chr14:104751158:104753458	4
chr14:104751159:104753459	1.68157197894929	1.62065947214602	-0.0609125068032692	0.526775965330414	chr14	104753160	104753459	+	6.09951961574199	0.524966706520232	1.68157197894929	ENST00000553810.5	protein_coding	ENSG00000184990	SIVA1	protein_coding	104751159	104753459	chr14:104751159:104753459	4
