promoter_id	logfc	pred_logfc	prediction_error	max_shap	Chr	Start	End	Strand	beige	white	logratio	transcript_id	transcript_biotype	ensembl_gene_id	gene_name	gene_biotype	promoter_start	promoter_end	promoter_id.1	cluster
chr11:9662080:9664380	-0.607430116926956	-0.556586498105787	0.0508436188211688	0.633574067244518	chr11	9664081	9664380	+	2.07177381455685	4.20352205482426	-0.607430116926956	ENST00000526358.5	nonsense_mediated_decay	ENSG00000133789	SWAP70	protein_coding	9662080	9664380	chr11:9662080:9664380	1
chr11:9662101:9664401	-0.607430116926956	-0.256973852474354	0.350456264452602	0.544945762168938	chr11	9664102	9664401	+	2.07177381455685	4.20352205482426	-0.607430116926956	ENST00000531814.5	retained_intron	ENSG00000133789	SWAP70	protein_coding	9662101	9664401	chr11:9662101:9664401	1
chr11:9773644:9775944	-0.866942340858396	-0.905410602527299	-0.0384682616689033	0.433771149254357	chr11	9775645	9775944	+	0.200440926343195	2.01314972516243	-0.866942340858396	ENST00000525636.5	lncRNA	ENSG00000246273	SBF2-AS1	lncRNA	9773644	9775944	chr11:9773644:9775944	1
chr11:9773730:9776030	-0.862950753378407	-0.561303507761752	0.301647245616655	0.414862418705188	chr11	9775731	9776030	+	0.200440926343195	2.00206165869878	-0.862950753378407	ENST00000534671.1	lncRNA	ENSG00000246273	SBF2-AS1	lncRNA	9773730	9776030	chr11:9773730:9776030	1
chr12:101875682:101877982	-0.528061752718003	-0.367698540194633	0.16036321252337	0.60427643798504	chr12	101877683	101877982	+	0.634532268643316	1.79897074755949	-0.528061752718003	ENST00000544152.5	protein_coding	ENSG00000136048	DRAM1	protein_coding	101875682	101877982	chr12:101875682:101877982	1
chr12:101875690:101877990	-0.528061752718003	-0.533714700221805	-0.00565294750380174	0.539728747078291	chr12	101877691	101877990	+	0.634532268643316	1.79897074755949	-0.528061752718003	ENST00000551403.1	nonsense_mediated_decay	ENSG00000136048	DRAM1	protein_coding	101875690	101877990	chr12:101875690:101877990	1
chr12:101875796:101878096	-0.530113023066902	-0.413500284675863	0.116612738391039	0.322583061111268	chr12	101877797	101878096	+	0.634532268643316	1.80437608855248	-0.530113023066902	ENST00000549365.1	nonsense_mediated_decay	ENSG00000136048	DRAM1	protein_coding	101875796	101878096	chr12:101875796:101878096	3
chr12:101906313:101908613	-0.584519330049901	-0.210904007668073	0.373615322381828	0.259054831559944	chr12	101908314	101908613	+	0.906417748941651	2.35828762807012	-0.584519330049901	ENST00000549066.1	protein_coding	ENSG00000136048	DRAM1	protein_coding	101906313	101908613	chr12:101906313:101908613	3
chr12:10210921:10213221	-0.619188846266506	-0.496656091834932	0.122532754431574	0.347689404755121	chr12	10212922	10213221	+	8.02280026224235	13.3951346383309	-0.619188846266506	ENST00000537201.5	nonsense_mediated_decay	ENSG00000139112	GABARAPL1	protein_coding	10210921	10213221	chr12:10210921:10213221	1
chr12:10210927:10213227	-0.618657782960988	-0.751863071922841	-0.133205288961853	0.367988023531418	chr12	10212928	10213227	+	8.02280026224235	13.3894686546906	-0.618657782960988	ENST00000545887.1	protein_coding	ENSG00000139112	GABARAPL1	protein_coding	10210927	10213227	chr12:10210927:10213227	1
chr12:130951978:130954278	-0.609136108593334	-0.367311952733036	0.241824155860298	0.371534976146714	chr12	130953979	130954278	+	0.589715027749011	1.95021030003314	-0.609136108593334	ENST00000543826.5	lncRNA	ENSG00000111452	ADGRD1	protein_coding	130951978	130954278	chr12:130951978:130954278	3
chr12:13194782:13197082	-1.79300933851513	-1.75845991417052	0.0345494243446092	0.721488476126142	chr12	13196783	13197082	+	17.1855309842767	64.484960758599	-1.79300933851513	ENST00000538364.5	protein_coding	ENSG00000134531	EMP1	protein_coding	13194782	13197082	chr12:13194782:13197082	1
chr12:13194785:13197085	-1.79269881902141	-1.75142580813991	0.0412730108815027	0.635813788330999	chr12	13196786	13197085	+	17.1855309842767	64.4706523606552	-1.79269881902141	ENST00000396301.7,ENST00000535134.5,ENST00000541935.5	protein_coding,lncRNA,retained_intron	ENSG00000134531	EMP1	protein_coding	13194785	13197085	chr12:13194785:13197085	1
chr12:42464780:42467080	-0.534235646353382	-0.251026477746645	0.283209168606737	0.29884573651227	chr12	42464781	42465080	-	1.03284140517342	2.39208417525061	-0.534235646353382	ENST00000640361.1	lncRNA	ENSG00000139174	PRICKLE1	protein_coding	42464780	42467080	chr12:42464780:42467080	2
chr12:53045703:53048003	-0.875061081436044	-0.737985020955337	0.137076060480707	0.358355261692424	chr12	53045704	53046003	-	1.22593832605915	3.91664747248377	-0.875061081436044	ENST00000607643.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53045703	53048003	chr12:53045703:53048003	3
chr12:53045731:53048031	-1.09825953934134	-0.924338466618956	0.173921072722384	0.371438261845278	chr12	53045732	53046031	-	1.57906215454379	5.66263792657583	-1.09825953934134	ENST00000658354.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53045731	53048031	chr12:53045731:53048031	3
chr12:53045750:53048050	-1.14321639593384	-0.987262782333763	0.155953613600077	0.431895757449775	chr12	53045751	53046050	-	1.6705171478592	6.10717754498774	-1.14321639593384	ENST00000656120.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53045750	53048050	chr12:53045750:53048050	3
chr12:53045761:53048061	-1.16916173159647	-0.867910156141293	0.301251575455177	0.444984485026303	chr12	53045762	53046061	-	1.68468329465216	6.2861523950597	-1.16916173159647	ENST00000546767.5	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53045761	53048061	chr12:53045761:53048061	3
chr12:53046736:53049036	-1.18989655906803	-0.729996774406344	0.459899784661686	0.607159770196608	chr12	53046737	53047036	-	1.61442819513443	6.2458258320631	-1.18989655906803	ENST00000660006.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53046736	53049036	chr12:53046736:53049036	3
chr12:53046750:53049050	-1.18906506712135	-0.986584336893001	0.202480730228349	0.590732984139399	chr12	53046751	53047050	-	1.61651195787269	6.2458258320631	-1.18906506712135	ENST00000670565.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53046750	53049050	chr12:53046750:53049050	3
chr12:53046769:53049069	-1.18906506712135	-1.21651886718838	-0.0274538000670328	0.574642414631866	chr12	53046770	53047069	-	1.61651195787269	6.2458258320631	-1.18906506712135	ENST00000667771.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53046769	53049069	chr12:53046769:53049069	3
chr12:53046771:53049071	-1.18906506712135	-1.1684728872622	0.0205921798591515	0.580515422632611	chr12	53046772	53047071	-	1.61651195787269	6.2458258320631	-1.18906506712135	ENST00000546566.6,ENST00000552905.6	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53046771	53049071	chr12:53046771:53049071	3
chr12:53046795:53049095	-1.18989655906803	-0.754650831078201	0.435245727989829	0.330093619529562	chr12	53046796	53047095	-	1.61442819513443	6.2458258320631	-1.18989655906803	ENST00000663863.1	lncRNA	ENSG00000257337	AC068888.1	lncRNA	53046795	53049095	chr12:53046795:53049095	3
chr12:53095666:53097966	-0.842097732955554	-0.729760754006721	0.112336978948833	0.525396842137173	chr12	53097667	53097966	+	2.23442059876598	5.59085456158126	-0.842097732955554	ENST00000301464.4,ENST00000548176.1	protein_coding,nonsense_mediated_decay	ENSG00000167779	IGFBP6	protein_coding	53095666	53097966	chr12:53095666:53097966	1
chr12:53450101:53452401	-1.03740011694697	-1.07836221830635	-0.0409621013593837	0.35716677440685	chr12	53452102	53452401	+	5.37775239411523	13.1430246192581	-1.03740011694697	ENST00000359282.9,ENST00000437231.5,ENST00000447282.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53450101	53452401	chr12:53450101:53452401	3
chr12:53450125:53452425	-1.0367830860882	-1.05415883797729	-0.01737575188909	0.454207548045663	chr12	53452126	53452425	+	5.38346572548148	13.1482711790975	-1.0367830860882	ENST00000549863.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53450125	53452425	chr12:53450125:53452425	3
chr12:53450128:53452428	-1.037427680429	-0.973066184809445	0.0643614956195545	0.4589079606967	chr12	53452129	53452428	+	5.38016753909283	13.1482711790975	-1.037427680429	ENST00000359462.9	protein_coding	ENSG00000197111	PCBP2	protein_coding	53450128	53452428	chr12:53450128:53452428	3
chr12:53450324:53452624	-1.02324757609698	-0.961438798819252	0.0618087772777282	0.304344435833601	chr12	53452325	53452624	+	5.37826310730854	12.9962389348579	-1.02324757609698	ENST00000546463.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53450324	53452624	chr12:53450324:53452624	1
chr12:53450367:53452667	-1.02197566502895	-0.554704383788445	0.467271281240505	0.220090763057809	chr12	53452368	53452667	+	5.37496496318919	12.9763262188877	-1.02197566502895	ENST00000552296.6	protein_coding	ENSG00000197111	PCBP2	protein_coding	53450367	53452667	chr12:53450367:53452667	4
chr12:53452733:53455033	-0.863670774393227	-0.93566214347838	-0.0719913690851526	0.269115810486136	chr12	53454734	53455033	+	19.0247965038272	36.2580306260312	-0.863670774393227	ENST00000552819.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53452733	53455033	chr12:53452733:53455033	5
chr12:53452735:53455035	-0.863670774393227	-0.74851096153629	0.115159812856937	0.217905202180402	chr12	53454736	53455035	+	19.0247965038272	36.2580306260312	-0.863670774393227	ENST00000550910.1	retained_intron	ENSG00000197111	PCBP2	protein_coding	53452735	53455035	chr12:53452735:53455035	2
chr12:53452736:53455036	-0.863670774393227	-0.719827939584897	0.14384283480833	0.216628683870895	chr12	53454737	53455036	+	19.0247965038272	36.2580306260312	-0.863670774393227	ENST00000455667.7	protein_coding	ENSG00000197111	PCBP2	protein_coding	53452736	53455036	chr12:53452736:53455036	2
chr12:53452778:53455078	-0.840808237779083	-0.841641588855021	-0.000833351075937849	0.293714811618812	chr12	53454779	53455078	+	18.9983800838665	35.609217073651	-0.840808237779083	ENST00000439930.7	protein_coding	ENSG00000197111	PCBP2	protein_coding	53452778	53455078	chr12:53452778:53455078	5
chr12:53452784:53455084	-0.821934088458688	-0.801163915372408	0.0207701730862796	0.296695189852128	chr12	53454785	53455084	+	18.9884025916579	35.102758637471	-0.821934088458688	ENST00000548933.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53452784	53455084	chr12:53452784:53455084	5
chr12:53452809:53455109	-0.683459206190299	-0.658105074049908	0.0253541321403906	0.327744258081061	chr12	53454810	53455109	+	18.9154580514168	31.5899302486327	-0.683459206190299	ENST00000546652.6	nonsense_mediated_decay	ENSG00000197111	PCBP2	protein_coding	53452809	53455109	chr12:53452809:53455109	5
chr12:53452859:53455159	-0.567264553216705	-0.495284598997786	0.0719799542189192	0.266922066104598	chr12	53454860	53455159	+	16.5697667745617	25.515036628236	-0.567264553216705	ENST00000562264.5	protein_coding	ENSG00000197111	PCBP2	protein_coding	53452859	53455159	chr12:53452859:53455159	5
chr12:56114631:56116931	-2.13511219879463	-2.14300962903483	-0.00789743024019618	0.611642423876921	chr12	56116632	56116931	+	212.41176428036	939.849315225714	-2.13511219879463	ENST00000546485.5	lncRNA	ENSG00000229117	RPL41	protein_coding	56114631	56116931	chr12:56114631:56116931	5
chr12:56114632:56116932	-2.13511219879463	-2.16335116051213	-0.0282389617174963	0.578932546168151	chr12	56116633	56116932	+	212.41176428036	939.849315225714	-2.13511219879463	ENST00000358888.7,ENST00000546591.6	lncRNA,protein_coding	ENSG00000229117	RPL41	protein_coding	56114632	56116932	chr12:56114632:56116932	5
chr12:56114767:56117067	-2.12108663234726	-1.82879686276503	0.292289769582226	0.42883574130229	chr12	56116768	56117067	+	212.573181897579	931.439427600356	-2.12108663234726	ENST00000546654.1	lncRNA	ENSG00000229117	RPL41	protein_coding	56114767	56117067	chr12:56114767:56117067	3
chr12:56348612:56350912	-0.756396976274801	-0.363790020713586	0.392606955561215	0.3434571286554	chr12	56348613	56348912	-	3.309074931957	6.968442611843	-0.756396976274801	ENST00000557199.1	retained_intron	ENSG00000170581	STAT2	protein_coding	56348612	56350912	chr12:56348612:56350912	2
chr12:56359796:56362096	-0.868704064784966	-0.646010988234029	0.222693076550937	0.23025840212172	chr12	56359797	56360096	-	4.54603863537561	9.95320987915936	-0.868704064784966	ENST00000652741.1	nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359796	56362096	chr12:56359796:56362096	3
chr12:56359800:56362100	-0.867978655573138	-0.983485918459487	-0.115507262886349	0.318949858205438	chr12	56359801	56360100	-	4.54933091171689	9.95320987915936	-0.867978655573138	ENST00000651078.1	retained_intron	ENSG00000170581	STAT2	protein_coding	56359800	56362100	chr12:56359800:56362100	3
chr12:56359806:56362106	-0.867978655573138	-0.973433892901833	-0.105455237328695	0.28540963512835	chr12	56359807	56360106	-	4.54933091171689	9.95320987915936	-0.867978655573138	ENST00000651301.1	nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359806	56362106	chr12:56359806:56362106	3
chr12:56359807:56362107	-0.867978655573138	-0.888641145501579	-0.0206624899284414	0.31774668426058	chr12	56359808	56360107	-	4.54933091171689	9.95320987915936	-0.867978655573138	ENST00000314128.9,ENST00000555646.1	protein_coding,nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359807	56362107	chr12:56359807:56362107	3
chr12:56359810:56362110	-0.866612044464379	-0.68755087151984	0.179061172944539	0.251857038654029	chr12	56359811	56360110	-	4.55553778749327	9.95320987915936	-0.866612044464379	ENST00000652398.1	nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359810	56362110	chr12:56359810:56362110	3
chr12:56359817:56362117	-0.863530981255299	-0.798171656660672	0.0653593245946266	0.263437478595036	chr12	56359818	56360117	-	4.56955295274978	9.95320987915936	-0.863530981255299	ENST00000652624.1	nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359817	56362117	chr12:56359817:56362117	3
chr12:56359826:56362126	-0.864164685131098	-0.8068672521881	0.0572974329429982	0.294604502703262	chr12	56359827	56360126	-	4.56955295274978	9.95846148055272	-0.864164685131098	ENST00000418572.7,ENST00000557235.5	nonsense_mediated_decay,protein_coding	ENSG00000170581	STAT2	protein_coding	56359826	56362126	chr12:56359826:56362126	3
chr12:56359831:56362131	-0.864164685131098	-0.749319080746695	0.114845604384403	0.310446232375606	chr12	56359832	56360131	-	4.56955295274978	9.95846148055272	-0.864164685131098	ENST00000651915.1	protein_coding	ENSG00000170581	STAT2	protein_coding	56359831	56362131	chr12:56359831:56362131	3
chr12:56359834:56362134	-0.862896994870731	-0.814123577561803	0.0487734173089281	0.34965346972627	chr12	56359835	56360134	-	4.56955295274978	9.94795824437437	-0.862896994870731	ENST00000651805.1	retained_intron	ENSG00000170581	STAT2	protein_coding	56359834	56362134	chr12:56359834:56362134	3
chr12:56359842:56362142	-0.862896994870731	-0.847262840119582	0.0156341547511494	0.27376764167662	chr12	56359843	56360142	-	4.56955295274978	9.94795824437437	-0.862896994870731	ENST00000650805.1	nonsense_mediated_decay	ENSG00000170581	STAT2	protein_coding	56359842	56362142	chr12:56359842:56362142	3
chr12:56359855:56362155	-0.862896994870731	-0.838071925637686	0.0248250692330453	0.256445387677526	chr12	56359856	56360155	-	4.56955295274978	9.94795824437437	-0.862896994870731	ENST00000557417.5	retained_intron	ENSG00000170581	STAT2	protein_coding	56359855	56362155	chr12:56359855:56362155	3
chr12:56359861:56362161	-0.862262725721051	-0.942433120215738	-0.0801703944946868	0.264789250535288	chr12	56359862	56360161	-	4.56955295274978	9.94270657614668	-0.862262725721051	ENST00000652091.1	retained_intron	ENSG00000170581	STAT2	protein_coding	56359861	56362161	chr12:56359861:56362161	3
chr12:56359865:56362165	-0.862262725721051	-0.84402757834863	0.018235147372421	0.257857360641721	chr12	56359866	56360165	-	4.56955295274978	9.94270657614668	-0.862262725721051	ENST00000556140.6	retained_intron	ENSG00000170581	STAT2	protein_coding	56359865	56362165	chr12:56359865:56362165	3
chr12:56359867:56362167	-0.862262725721051	-0.852980850386754	0.00928187533429692	0.29580478948336	chr12	56359868	56360167	-	4.56955295274978	9.94270657614668	-0.862262725721051	ENST00000651934.1	retained_intron	ENSG00000170581	STAT2	protein_coding	56359867	56362167	chr12:56359867:56362167	3
chr12:6451202:6453502	-0.884140733600477	-0.714610893392204	0.169529840208273	0.265827063458031	chr12	6451203	6451502	-	2.86893925469294	6.9864308643838	-0.884140733600477	ENST00000399492.6	lncRNA	ENSG00000215039	CD27-AS1	lncRNA	6451202	6453502	chr12:6451202:6453502	2
chr12:6451215:6453515	-0.885252545440949	-0.822716103951902	0.0625364414890471	0.352241683527991	chr12	6451216	6451515	-	2.87133343632595	6.99778118372183	-0.885252545440949	ENST00000504270.2	retained_intron	ENSG00000215039	CD27-AS1	lncRNA	6451215	6453515	chr12:6451215:6453515	2
chr12:6451217:6453517	-0.885252545440949	-0.872780366538023	0.012472178902926	0.357679520645561	chr12	6451218	6451517	-	2.87133343632595	6.99778118372183	-0.885252545440949	ENST00000535639.5	retained_intron	ENSG00000215039	CD27-AS1	lncRNA	6451217	6453517	chr12:6451217:6453517	2
chr12:6451219:6453519	-0.885252545440949	-0.898042018970419	-0.01278947352947	0.350708419021949	chr12	6451220	6451519	-	2.87133343632595	6.99778118372183	-0.885252545440949	ENST00000537003.2,ENST00000653829.1,ENST00000655473.1,ENST00000659623.1,ENST00000667738.1	retained_intron,lncRNA	ENSG00000215039	CD27-AS1	lncRNA	6451219	6453519	chr12:6451219:6453519	2
chr12:6451234:6453534	-0.885596035813702	-0.483123416411372	0.40247261940233	0.227961909052287	chr12	6451235	6451534	-	2.87324548389886	7.00345627589781	-0.885596035813702	ENST00000536388.5	retained_intron	ENSG00000215039	CD27-AS1	lncRNA	6451234	6453534	chr12:6451234:6453534	2
chr12:7935867:7938167	-0.988442737836039	-0.780096107828939	0.2083466300071	0.564350072020526	chr12	7935868	7936167	-	2.57957182565186	7.08606392428436	-0.988442737836039	ENST00000486749.5	retained_intron	ENSG00000059804	SLC2A3	protein_coding	7935867	7938167	chr12:7935867:7938167	1
chr12:7935869:7938169	-0.988442737836039	-0.942213420701161	0.0462293171348782	0.473189068381483	chr12	7935870	7936169	-	2.57957182565186	7.08606392428436	-0.988442737836039	ENST00000495813.5	retained_intron	ENSG00000059804	SLC2A3	protein_coding	7935869	7938169	chr12:7935869:7938169	1
chr12:7935884:7938184	-0.988442737836039	-0.942008607272713	0.0464341305633265	0.456666325864819	chr12	7935885	7936184	-	2.57957182565186	7.08606392428436	-0.988442737836039	ENST00000541671.1	retained_intron	ENSG00000059804	SLC2A3	protein_coding	7935884	7938184	chr12:7935884:7938184	1
chr12:7935886:7938186	-0.988442737836039	-0.998867795716922	-0.010425057880883	0.552369291955987	chr12	7935887	7936186	-	2.57957182565186	7.08606392428436	-0.988442737836039	ENST00000544291.1	protein_coding	ENSG00000059804	SLC2A3	protein_coding	7935886	7938186	chr12:7935886:7938186	1
chr12:7935887:7938187	-0.988442737836039	-0.989419412679364	-0.00097667484332542	0.522373246360859	chr12	7935888	7936187	-	2.57957182565186	7.08606392428436	-0.988442737836039	ENST00000075120.12,ENST00000476634.1,ENST00000544936.1	protein_coding,retained_intron,nonsense_mediated_decay	ENSG00000059804	SLC2A3	protein_coding	7935887	7938187	chr12:7935887:7938187	1
chr12:89603466:89605766	-0.515292165391899	-0.111092133342994	0.404200032048905	0.376631601277034	chr12	89603467	89603766	-	1.58433398049179	3.12302963121644	-0.515292165391899	ENST00000552275.1	retained_intron	ENSG00000070961	ATP2B1	protein_coding	89603466	89605766	chr12:89603466:89605766	3
chr12:89630454:89632754	-0.596788437800535	-0.395470315031908	0.201318122768627	0.27399331081554	chr12	89630455	89630754	-	2.99866647043563	5.55971426620083	-0.596788437800535	ENST00000393164.6	protein_coding	ENSG00000070961	ATP2B1	protein_coding	89630454	89632754	chr12:89630454:89632754	6
chr12:89655767:89658067	-0.639542135636215	-0.367030051922292	0.272512083713923	0.372798588807993	chr12	89655768	89656067	-	2.25192581461828	4.62379746923931	-0.639542135636215	ENST00000261173.6	protein_coding	ENSG00000070961	ATP2B1	protein_coding	89655767	89658067	chr12:89655767:89658067	2
chr12:89655811:89658111	-0.591685636163589	-0.128010204661479	0.46367543150211	0.193304287017614	chr12	89655812	89656111	-	2.12105274718004	4.21045326221451	-0.591685636163589	ENST00000359142.7	protein_coding	ENSG00000070961	ATP2B1	protein_coding	89655811	89658111	chr12:89655811:89658111	2
chr12:91111186:91113486	-1.66474638001682	-1.48538491925012	0.179361460766704	0.454181236039893	chr12	91111187	91111486	-	18.0992646950383	61.7263090175579	-1.66474638001682	ENST00000548071.1	lncRNA	ENSG00000139329	LUM	protein_coding	91111186	91113486	chr12:91111186:91113486	3
chr12:91111194:91113494	-1.66666184176615	-1.44281722940187	0.223844612364277	0.45269307396727	chr12	91111195	91111494	-	18.1052843938856	61.8300857224101	-1.66666184176615	ENST00000266718.5	protein_coding	ENSG00000139329	LUM	protein_coding	91111194	91113494	chr12:91111194:91113494	3
chr12:91179195:91181495	-2.36629043515892	-2.37126570461498	-0.00497526945606008	0.717429287021123	chr12	91179196	91179495	-	37.6104257736938	202.236759003596	-2.36629043515892	ENST00000550099.5	protein_coding	ENSG00000011465	DCN	protein_coding	91179195	91181495	chr12:91179195:91181495	3
chr12:91179213:91181513	-2.36646355851417	-2.33204849212264	0.0344150663915319	0.697749608129652	chr12	91179214	91179513	-	37.6083655157182	202.250644632191	-2.36646355851417	ENST00000546391.5	protein_coding	ENSG00000011465	DCN	protein_coding	91179213	91181513	chr12:91179213:91181513	3
chr12:91179233:91181533	-2.36659388247885	-2.34515810427763	0.0214357782012189	0.750184528205229	chr12	91179234	91179533	-	37.6037753357055	202.245423606761	-2.36659388247885	ENST00000551354.1	protein_coding	ENSG00000011465	DCN	protein_coding	91179233	91181533	chr12:91179233:91181533	3
chr12:91180181:91182481	-0.627424489693974	-0.72607520706233	-0.0986507173683558	0.544416147630823	chr12	91180182	91180481	-	0.222024871911884	1.43259453928602	-0.627424489693974	ENST00000548768.1	lncRNA	ENSG00000011465	DCN	protein_coding	91180181	91182481	chr12:91180181:91182481	1
chr12:91182505:91184805	-3.05752736038151	-2.77006781153474	0.287459548846774	0.726949570295776	chr12	91182506	91182805	-	16.9194333527911	155.512698886701	-3.05752736038151	ENST00000547568.6	protein_coding	ENSG00000011465	DCN	protein_coding	91182505	91184805	chr12:91182505:91184805	1
chr12:91182517:91184817	-3.05806235212355	-3.07561129939665	-0.0175489472731036	0.862601891709224	chr12	91182518	91182817	-	16.9265466250143	155.630362960473	-3.05806235212355	ENST00000052754.10	protein_coding	ENSG00000011465	DCN	protein_coding	91182517	91184817	chr12:91182517:91184817	1
chr12:9869054:9871354	-0.941430870235387	-1.21350463852181	-0.272073768286425	0.514813606073153	chr12	9869055	9869354	-	1.23066502065618	4.20427244143901	-0.941430870235387	ENST00000539028.1	retained_intron	ENSG00000110852	CLEC2B	protein_coding	9869054	9871354	chr12:9869054:9871354	6
chr12:9869086:9871386	-0.945340081679245	-0.643078813275404	0.302261268403841	0.477965003088417	chr12	9869087	9869386	-	1.23483257332998	4.2291319182942	-0.945340081679245	ENST00000540743.1	retained_intron	ENSG00000110852	CLEC2B	protein_coding	9869086	9871386	chr12:9869086:9871386	6
chr13:101450592:101452892	-0.788899558346024	-0.714109152953834	0.0747904053921902	0.309011284719773	chr13	101452593	101452892	+	4.32165499155767	8.92227786482054	-0.788899558346024	ENST00000618057.4	protein_coding	ENSG00000198542	ITGBL1	protein_coding	101450592	101452892	chr13:101450592:101452892	3
chr13:101450661:101452961	-0.729974598383166	-0.863045189353962	-0.133070590970796	0.388880989015497	chr13	101452662	101452961	+	4.31736020249019	8.4780360987259	-0.729974598383166	ENST00000622834.4	protein_coding	ENSG00000198542	ITGBL1	protein_coding	101450661	101452961	chr13:101450661:101452961	3
chr13:101450666:101452966	-0.726840436727907	-0.696707689405995	0.030132747321912	0.362737979859089	chr13	101452667	101452966	+	4.31736020249019	8.45529795059635	-0.726840436727907	ENST00000545560.6	protein_coding	ENSG00000198542	ITGBL1	protein_coding	101450666	101452966	chr13:101450666:101452966	3
chr13:101450674:101452974	-0.709550891580812	-0.748332746008771	-0.0387818544279588	0.431162078722855	chr13	101452675	101452974	+	4.29989937053407	8.3021937737728	-0.709550891580812	ENST00000376180.8	protein_coding	ENSG00000198542	ITGBL1	protein_coding	101450674	101452974	chr13:101450674:101452974	3
chr13:101596144:101598444	-1.23656581231046	-1.14478769939733	0.0917781129131261	0.363611671944993	chr13	101598145	101598444	+	15.9432185840231	40.2808538180313	-1.23656581231046	ENST00000490242.2	protein_coding	ENSG00000198542	ITGBL1	protein_coding	101596144	101598444	chr13:101596144:101598444	2
chr13:101596145:101598445	-1.23656581231046	-1.18927144217266	0.0472943701378017	0.430600929777775	chr13	101598146	101598445	+	15.9432185840231	40.2808538180313	-1.23656581231046	ENST00000474233.1	retained_intron	ENSG00000198542	ITGBL1	protein_coding	101596145	101598445	chr13:101596145:101598445	2
chr14:24159264:24161564	-0.690579796017693	-0.738356783871286	-0.0477769878535933	0.255149696826876	chr14	24161265	24161564	+	1.2391502895347	3.22776831006512	-0.690579796017693	ENST00000396864.8	protein_coding	ENSG00000213928	IRF9	protein_coding	24159264	24161564	chr14:24159264:24161564	3
chr14:24159272:24161572	-0.687646515033783	-0.740211282694334	-0.0525647676605507	0.272090861791154	chr14	24161273	24161572	+	1.2391502895347	3.21715003352955	-0.687646515033783	ENST00000557894.5	protein_coding	ENSG00000213928	IRF9	protein_coding	24159272	24161572	chr14:24159272:24161572	1
chr14:24159276:24161576	-0.687646515033783	-0.632341271479569	0.0553052435542142	0.257068142586134	chr14	24161277	24161576	+	1.2391502895347	3.21715003352955	-0.687646515033783	ENST00000561342.5	nonsense_mediated_decay	ENSG00000213928	IRF9	protein_coding	24159276	24161576	chr14:24159276:24161576	3
chr14:24159289:24161589	-0.688505760244764	-0.733056107346585	-0.0445503471018212	0.258586476092441	chr14	24161290	24161589	+	1.23722167978803	3.21715003352955	-0.688505760244764	ENST00000560365.5,ENST00000561009.5,ENST00000561415.1	retained_intron	ENSG00000213928	IRF9	protein_coding	24159289	24161589	chr14:24159289:24161589	3
chr14:24159292:24161592	-0.688505760244764	-0.721035595221255	-0.0325298349764915	0.273427634667124	chr14	24161293	24161592	+	1.23722167978803	3.21715003352955	-0.688505760244764	ENST00000559284.5	protein_coding	ENSG00000213928	IRF9	protein_coding	24159292	24161592	chr14:24159292:24161592	3
chr14:24159300:24161600	-0.688505760244764	-0.678396512503453	0.0101092477413107	0.310320032976232	chr14	24161301	24161600	+	1.23722167978803	3.21715003352955	-0.688505760244764	ENST00000560275.5	protein_coding	ENSG00000213928	IRF9	protein_coding	24159300	24161600	chr14:24159300:24161600	3
chr14:24159303:24161603	-0.688505760244764	-0.635374504519108	0.0531312557256561	0.257301400064308	chr14	24161304	24161603	+	1.23722167978803	3.21715003352955	-0.688505760244764	ENST00000561412.1	retained_intron	ENSG00000213928	IRF9	protein_coding	24159303	24161603	chr14:24159303:24161603	3
chr14:24159316:24161616	-0.687036770680889	-0.364963975769151	0.322072794911738	0.284379784275425	chr14	24161317	24161616	+	1.23722167978803	3.21184049946418	-0.687036770680889	ENST00000560852.1	nonsense_mediated_decay	ENSG00000213928	IRF9	protein_coding	24159316	24161616	chr14:24159316:24161616	3
chr14:24160995:24163295	-0.691060245381521	-0.801822173635297	-0.110761928253776	0.278300443608068	chr14	24162996	24163295	+	1.80518111878954	4.14334910978953	-0.691060245381521	ENST00000324076.4	protein_coding	ENSG00000213928	IRF9	protein_coding	24160995	24163295	chr14:24160995:24163295	3
