promoter_id	atac_logfc	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me3	H3K9me3	Inp
chr16:577090:579390	0.7520445830474118	0.1422091821649069	-0.03879314310299	-0.4014257684307988	-0.0027409076461848	0.2102895230872921	0.1835735473077153	0.1234064610889769
chr16:57733738:57736038	-0.2294539657944742	0.0346328777549529	0.1564632741605353	0.3380959133133896	0.0632833942186666	0.8938401346197118	-0.0554642375222536	-0.2035610063723902
chr16:57733769:57736069	-0.2047028629473575	0.0438371970218717	0.1390979592403837	0.3364563306298151	0.0765420137792496	0.8896373427759872	-0.0585169753820161	-0.2074301227985153
chr16:57733790:57736090	-0.18828885940627008	0.0494361444411569	0.1253063828115578	0.3332239842741025	0.085433002896754	0.8856577083365258	-0.0582577474854063	-0.2100421818139901
chr16:57733863:57736163	-0.14152299457849	0.0622283789373634	0.0932082462258698	0.3075946104205324	0.1198008732465624	0.8690271070142269	-0.0416251517403631	-0.2117346715198829
chr16:57734762:57737062	-0.12723288220710402	0.0301537332603885	-0.0007672144812467	-0.1190747000235173	0.4503843450688879	0.8358550199270194	0.0037521472048257	0.0582534672548405
chr16:57734972:57737272	-0.13091617206701833	-0.0202204735413075	0.0276292802742217	-0.1668685381621036	0.4277001430409951	0.8351221247133962	-0.0103615860100815	-0.0387780697933048
chr16:57735191:57737491	-0.06746250619493252	-0.0127070654406665	0.0130841867658654	-0.2801224669512203	0.3024572205628381	0.7763473147749651	-0.0103615860100815	-0.0696196846990793
chr16:57751456:57753756	0.1901141386984332	0.3166053470270141	0.188440256901782	-0.3692462947373492	-0.095745935135573	-0.2834297686908925	0.0405473224383485	-0.0813184591919199
chr16:57753145:57755445	0.1649924496278825	0.0069288360675609	0.3086115547790651	-0.0886434421620894	0.2136781764124849	-0.1671701686003774	-0.0603690463353196	0.1286115217699908
chr16:57753447:57755747	0.15330873110637405	-0.1578000376442092	0.3189478799432614	-0.0729566862861517	0.2145940264447768	-0.2285841089860591	-0.0243675305447098	-0.0129754395067461
chr16:57760645:57762945	0.09818828444059662	0.0958724827600343	0.3588673817519484	-0.1394801539534519	-0.0723914357841429	-0.1338550458127847	-0.4154634389048344	0.2387411242958319
chr16:57760961:57763261	0.1208081844204422	0.1796078870742688	0.4280242488025161	-0.1422940452901072	-0.0125977338700716	-0.2059826570207318	-0.2818009975199573	0.2113249412252707
chr16:57764089:57766389	-0.5411834781833281	-0.4571713700682555	0.3385062900254565	-0.0419186497800167	-0.4154390582567405	-0.1121371762140768	-0.1598494023013489	0.068082599411392
chr16:57765545:57767845	0.0723313297848251	-0.4288475454866551	0.0946337570144126	-0.1539900771562496	0.0333954058480126	-0.2965321508309517	-0.2463761366766444	-0.2158115274989011
chr16:57774776:57777076	0.44928766610869775	0.2152658753073068	-0.0721410063250466	-0.0708030967148435	0.3415711488031821	-0.1189822045883599	0.0720328026437086	0.1888021470701623
chr16:57774819:57777119	0.4511264775600529	0.2122515235194201	-0.0815461492743333	-0.0466390247512156	0.3566444097474866	-0.1159950914361231	0.0793945060830644	0.1932875583247789
chr16:57776801:57779101	0.17164845083654628	0.040629996237993	-0.145226172753555	-0.0947564830414169	0.7296145609576308	-0.1003109228147712	-0.1147162014154235	-0.1335795736159189
chr16:57779240:57781540	0.14237024475525545	0.1878965371629194	-0.1304952773176634	0.2779289349445357	0.2563199037339371	-0.1140400102257077	0.2289941466797029	-0.0351585401963016
chr16:57781997:57784297	0.22417514603092267	1.116307705404034	0.3069463741011051	-0.1407121518897262	0.1372623755189924	-0.4881678132644469	0.1618812586369363	0.0483700182289488
chr16:57782003:57784303	0.22540853747836767	1.1173032489445571	0.306130827088273	-0.1413151220936186	0.1434873771529378	-0.4899797759635292	0.1618812586369363	0.0469926953239087
chr16:57782009:57784309	0.22664190172353454	1.118373029378526	0.3044994299535149	-0.1419791894994605	0.1497450619164416	-0.4917909652680898	0.1618812586369363	0.0450800759698869
chr16:57782013:57784313	0.2274641295721421	1.119086338632462	0.3034116068595171	-0.1424205970367174	0.1539221870097188	-0.4929979945294954	0.1618812586369363	0.0438067518587789
chr16:57782029:57784329	0.23075292281540755	1.1219405563587508	0.2990585067751138	-0.144175874618599	0.1706738932115912	-0.4978226817008677	0.1618812586369363	0.0387274382430975
chr16:57782069:57784369	0.23897410632634492	1.1261640973033145	0.2841540070673937	-0.1471759459275662	0.2046499497200976	-0.5054471425324265	0.1654762300953133	0.0328433924138559
chr16:57797464:57799764	0.2844517952417698	0.1187301501497842	-0.1170181901641719	0.0952160489757071	0.2619101904803355	0.0486737941380224	-0.0031402955348742	-0.0654602663251634
chr16:57797512:57799812	0.2911384903874986	0.1214171659624551	-0.1202787296317511	0.0773356735338534	0.2751787950985332	0.0474109220621237	0.0313739963788995	-0.0993803376048241
chr16:57797612:57799912	0.27829507757942845	0.1843972244891974	-0.1244635323657849	0.0333305998084645	0.2918712120710749	0.0812326114697317	0.1312986239607238	-0.1653236432320171
chr16:57797717:57800017	0.2251485494997902	0.2247454594228533	-0.1507728916620465	0.0476418584641205	0.317245141826879	0.1152519251143952	0.245357473314197	-0.196723483055068
chr16:57797800:57800100	0.18895809592694726	0.2160719144844434	-0.196823239221489	0.050337122561738	0.3517434740754202	0.0934691334101929	0.2761202175442304	-0.1978635575708145
chr16:57802149:57804449	0.047993197346073456	-0.3053352501101989	0.0737263763559512	-0.3761668715588911	0.1249115261228313	0.697045682753199	0.0035083661522527	0.1494011668357106
chr16:57802170:57804470	0.0434808854487648	-0.3121172003273523	0.0715056143834749	-0.3866595788291629	0.131706042986509	0.7036294311891449	-0.0039691826228972	0.1498707386963406
chr16:57802191:57804491	0.03876737172967255	-0.3189858037189457	0.0691871171436214	-0.3974870987350618	0.1385172705176395	0.7107305966883731	-0.0114081747048868	0.1505464294581236
chr16:57802194:57804494	0.03807678958920555	-0.3199799090756144	0.0688562072031634	-0.3990300614939119	0.1394918370804697	0.7118095822801109	-0.012467763516623	0.1506432579172946
chr16:57802288:57804588	0.01665749570306184	-0.3273490888731317	0.0629556772975521	-0.444948570687572	0.1179255126895028	0.7206697612950691	-0.051144650599445	0.1406988382536293
chr16:57802634:57804934	-0.08572728886879213	-0.2007374489294287	0.1294774665946996	-0.4852717009545214	0.0484530138189917	0.4802659035052407	-0.0853502554801211	0.045873689221894
chr16:57802723:57805023	-0.12369384205105567	-0.2293729673626298	0.1580135050447986	-0.4763844822375335	0.0417375805510612	0.4472532325330383	-0.0421705345710979	0.036126552646626
chr16:57802724:57805024	-0.12415551834055695	-0.2295665081239612	0.1583582157999623	-0.4763844822375335	0.0415429225973555	0.4463686548964257	-0.0414786259713795	0.0360194538351007
chr16:57802947:57805247	-0.16981422466284926	-0.2405068905658647	0.1332378543701556	-0.4558936649835816	-0.0033586499084436	0.2439613722295521	0.1330090700857318	0.0344172958811328
chr16:57802953:57805253	-0.16525924359097446	-0.2417970915656665	0.1296546310366718	-0.4536584054256156	-0.0038169626213689	0.2386703377791756	0.1381286089402894	0.0349323072207042
chr16:57802995:57805295	-0.13254473225003247	-0.2537086121389399	0.1010041915068731	-0.435899911167202	-0.0049644914981914	0.2066870485718059	0.1725184597137994	0.0412129905026828
chr16:57803122:57805422	-0.02376640582149876	-0.3003300317063375	0.0869855499051251	-0.4060509200935221	-0.0155290926051089	0.1570812505780764	0.2445977397537115	0.0802363797376874
chr16:57846235:57848535	0.27048658429157085	0.1394529535308518	0.2934363508650386	0.5127350040713067	0.1419030694179515	-0.1235981355526221	-0.0710395738897286	0.1149588694497648
chr16:57862753:57865053	0.07375518556726604	0.2278688021228642	0.4441485584178846	0.4275510194455483	0.2390013030524846	-0.1143447297273185	0.0852925363916153	-0.1651118670505183
chr16:579760:582060	-0.5224006477910875	-0.1123393654114547	0.0218266054009312	-0.3673299103768294	0.3147050091004944	-0.3460936786751646	0.0377569410411633	-0.0901606904948344
chr16:58023753:58026053	0.2056894214727902	0.4719275441713477	-0.0719051022307063	0.1633653014444984	-0.166465418082644	1.0218980195751712	-0.1437632183883061	0.1450224962977779
chr16:58038164:58040464	0.12632713434078408	-0.2240210725191592	0.2051804111708032	0.0346584782121556	0.3268583858935937	-0.3679575845927626	-0.050745514302727	0.1472866910363044
chr16:580489:582789	0.1509528512861053	-0.1468148159055896	0.0863825736019624	-0.3020295071230384	0.2518353002978684	-0.2201637638966694	0.1274369215908956	-0.109195669269412
chr16:580876:583176	0.2687240918711483	-0.1085441787295114	0.0596559448856445	-0.3310528414944993	0.2528264609809715	-0.3088205860849299	0.1118707920836962	-0.1101206002675787
chr16:58115150:58117450	0.2078805002727017	-0.0996715264094419	0.0879106118783817	0.0203899334324835	0.3360004989330556	-0.3601455339735409	-0.018533785697332	0.0753214293600578
chr16:58115267:58117567	0.2217171659256897	-0.1223039495530265	0.0896716031896852	0.0570259675573088	0.3703762656769699	-0.3025941827674801	-0.0709336414123525	0.0819272800288958
chr16:58129000:58131300	-0.10684322865237754	0.2145042085466969	-0.1446102944046871	-0.1231339968349727	0.098930744482911	0.8960798335469657	0.10071051892184	0.0416201838235121
chr16:58129061:58131361	-0.10726471468281638	0.2168126729017328	-0.1501117960910544	-0.1514460172818125	0.1130348737178252	0.8440942162395921	0.0759799301983506	0.053836326350784
chr16:58129068:58131368	-0.10730356590494464	0.2159119793351166	-0.1501117960910544	-0.1543905977540589	0.113051022421151	0.8384913195572373	0.0731689195877637	0.0556029134563608
chr16:58129071:58131371	-0.1073196081012332	0.2155185289536468	-0.1501117960910544	-0.155650723348384	0.1130579486887932	0.8360102003607003	0.0719658753971161	0.0563600302079485
chr16:58129081:58131381	-0.10737043526665963	0.2141735255860958	-0.1501117960910544	-0.1598432104857692	0.1130810596614939	0.8273697806903255	0.0679629580431626	0.0588837890195372
chr16:581583:583883	0.3082580175378309	-0.2088657770546258	0.1963381369029946	-0.5899660129347721	0.1258123195694965	-0.2383701142474289	0.165136154037954	-0.211659465318163
chr16:587356:589656	0.020862563127990202	0.2144765712388401	-0.0168165041912701	-0.0318446510898357	0.4034318371697866	1.3766064517068064	0.1576927343131448	0.1634687272770665
chr16:587668:589968	-0.0018135334817139816	0.1891442318157792	-0.0168165041912701	-0.0566159045662576	0.4760079105738736	1.382156955975676	0.1317030102972778	0.2375345366662061
chr16:588065:590365	0.08044500198061176	0.168486453124666	0.0597484337118885	-0.1258817203294602	0.6292492921322954	1.349341232527122	0.0747861057971327	0.2597005096026291
chr16:588067:590367	0.08083209610729383	0.1681657930259572	0.0609490036343776	-0.1263783272154206	0.6302212857903287	1.348978954158835	0.0740822425743549	0.2593921455740645
chr16:588076:590376	0.08256810367042137	0.166724820031019	0.0663520558966763	-0.1286151760503572	0.6346389678434086	1.3473628494937806	0.0709106015564385	0.2580054964526744
chr16:588241:590541	0.07266317169468071	0.1495697872288914	0.1028953755241141	-0.1406168190129322	0.6612245395036614	1.3183691978834229	0.0624186449757088	0.2136025179377831
chr16:588295:590595	0.05013535021832486	0.1468808760094545	0.1028953755241141	-0.1151666201020907	0.6290434893112999	1.3011391710504376	0.0624186449757088	0.1931205255219318
chr16:588331:590631	0.03525837336807776	0.1465974514372817	0.0940722728237783	-0.0987610078636199	0.5974528054821855	1.2868848074020394	0.0624186449757088	0.1841533376822833
chr16:614644:616944	0.267920109737228	0.0313514221933783	0.3110815975867088	-0.3298342623132093	0.2051087718680254	-0.1996799159021693	-0.2171664522829687	0.0486034812099037
chr16:623613:625913	-0.08408515938506934	-0.0645023488198201	0.4078988317629294	-0.1439944172071454	-0.1737868426992269	0.0010671621585518	-0.0154423266777615	0.3503045584427158
chr16:634816:637116	0.120444974953842	0.1154892119353549	0.2272288790196379	-0.0496228300765672	0.0868094144982659	0.6904720415304478	0.0624186748951358	0.0319410705710973
chr16:634902:637202	0.09316113787244816	0.115490937902941	0.2156296259328315	-0.0122014456712789	0.1298739588648318	0.6947656606038235	0.0738630165921067	0.0517915822993172
chr16:635015:637315	0.014136007478739446	0.1159782838859615	0.2558212882327133	0.1102786437386384	0.1800714545467179	0.7026033272709444	0.1096233008031861	0.0904038947383739
chr16:639827:642127	0.2899844397406365	0.1869801659983581	0.1288999720763658	0.3977912343466437	0.3187534966772742	0.969822890800262	-0.2510499937996058	0.1648422902591442
chr16:639845:642145	0.29793556029889906	0.1970144695702864	0.1209462249650872	0.4193298043127621	0.320457592628768	0.97669061892129	-0.2476546955381871	0.1713556296305958
chr16:639848:642148	0.29922591128187426	0.1986097487692125	0.1196248532126562	0.4229562867807568	0.3207410648674602	0.9777864173609796	-0.2470880348139112	0.1724395369039991
chr16:639928:642228	0.29750686990019104	0.2689735274915679	0.0923907060291989	0.5144032697838079	0.3105039871117547	1.0198202317395393	-0.2169248673570467	0.1694453002043587
chr16:640450:642750	0.3756451456975904	0.4827811191283618	-0.01916135971915	0.4352729038023064	0.1568897829881155	1.106275925458062	-0.0975256710539434	0.1789859884724933
chr16:640482:642782	0.36504595702347753	0.4912493583737827	-0.01916135971915	0.4352729038023064	0.1397108896559544	1.1053806371803994	-0.084051034655534	0.1718211541727854
chr16:643125:645425	0.77099041595913	1.104133623389055	0.0149543552052511	-0.1964091617119477	0.1285848936081989	1.2040554635934992	0.2976408626086549	0.0297135107443479
chr16:644746:647046	0.7781585691062365	1.2909155488095354	-0.157065948377632	-0.2528941664081414	0.3833685658507426	0.4607145246538626	-0.3896404648533255	-0.0586768850779725
chr16:64972649:64974949	-0.029786343304852914	-0.7216613168162621	0.2054529855381899	-0.6679759902169372	-0.3335789993193195	-0.1098685331308999	-0.0572043673537102	-0.026391178411684
chr16:64988034:64990334	0.32272804670864114	-0.3337916177615423	0.210441628897974	-0.280547925005186	-0.2837989202980873	-0.2278054441858671	0.1286358488331689	-0.1724924002364819
chr16:64998329:65000629	-0.053215525274915666	-0.4626770885760028	0.2745046655573426	-0.6206819929764109	-0.2856570336463387	-0.2189369427297335	0.0230107384340383	0.0474474994767758
chr16:65059378:65061678	-0.02113545738526395	-0.5065340551289095	0.2946898018153578	-0.5944270260249749	-0.4598804320989353	-0.4048646632775691	-0.0981396718855102	-0.1679700444870141
chr16:65071913:65074213	-0.44373863610525915	-0.5274205250423262	0.4899088472893706	-0.1552585568553587	-0.1850511916706582	-0.451908901978586	-0.4149777160989602	-0.1121964967081609
chr16:65071960:65074260	-0.5461694220046419	-0.5309550674752572	0.4603933421662937	-0.1181560639326235	-0.2196170763580242	-0.4894705978307798	-0.3806910875425847	-0.0987659378721925
chr16:65121630:65123930	-0.3216862785423182	-0.834024005573352	0.525714217160783	0.0878503826599831	0.529783660874722	0.6277432861204542	0.0811635027273456	-0.1529561109379859
chr16:65121715:65124015	-0.3166893459496997	-0.8405277043366309	0.5115774463427639	0.0077590353324838	0.5442135451470543	0.6390786728160955	0.0759090457252461	-0.1941705565311635
chr16:65121736:65124036	-0.3110574571435025	-0.8420237317236884	0.5026645378162019	-0.0153954178466178	0.5494597528821502	0.6398388146486412	0.0685557311304146	-0.2073065974892186
chr16:65121746:65124046	-0.30835466928649524	-0.8427432374686087	0.4984275605007217	-0.0262263838205575	0.5519399271809297	0.6402076467129838	0.0650553271301136	-0.2135784741253693
chr16:65121757:65124057	-0.30536582619930935	-0.8430389121743288	0.4992670710750096	-0.0385836838338815	0.5541894881572179	0.6394712482556463	0.0621126005655464	-0.2218125630158154
chr16:65121763:65124063	-0.3037285313837358	-0.8430445686630623	0.5014365709390913	-0.0454300474762471	0.555267515024157	0.6387063418019506	0.0607934330844059	-0.2267187717574713
chr16:65121765:65124065	-0.3031816601510611	-0.843046458762318	0.5021594016976841	-0.0476996698190377	0.555626327713379	0.6384500962423333	0.0603543670954432	-0.22835446177176
chr16:65121792:65124092	-0.29574424562470225	-0.843072202788038	0.5119012655674239	-0.07774382026082	0.5604445542613433	0.6349269058900081	0.0544588837000255	-0.2504509390026476
chr16:65122065:65124365	-0.2340571785525885	-0.8482094905923313	0.6654700691103123	-0.1804046642022867	0.6082733134475027	0.5761298807227149	-0.0176246137615973	-0.3439313600322413
chr16:65123888:65126188	-0.15336076822473163	-0.7695198584771965	0.5527207834236623	-0.1453450790536849	0.2895311358514567	-0.5481586062300258	0.1448685465442067	0.2124610846411824
chr16:65123986:65126286	-0.015767228082298277	-0.7311848101238655	0.5814653638092409	-0.095965248512528	0.2625745726557174	-0.7606776661948309	0.1495121401287211	0.2341726279607344
chr16:65123992:65126292	-0.02012284109745714	-0.7288700640714566	0.5835732246710279	-0.0914437793324948	0.2609014580873213	-0.7755172651939211	0.1508076221721057	0.2358373698041252
chr16:65125812:65128112	0.1360598313614184	-0.4081792148262974	0.2770787345437794	-0.0727628709482791	-0.3689080346588544	-0.5694213617957535	0.3310057682810997	-0.0164059360446004
chr16:66364621:66366921	0.3486041142614145	-0.0216750512632855	-0.2969144730528294	-0.1193321765082774	-0.2935068306260426	0.2510530415829426	-0.0483103308024932	0.1979365092825001
chr16:66364689:66366989	0.35606641049322046	0.0570991659196735	-0.3040511961884395	-0.1721250534114069	-0.2557616762897474	0.2338233094304582	-0.0753120495758912	0.2054910034251588
chr16:66364690:66366990	0.3562129774591227	0.0582017962075376	-0.3042361795866105	-0.1726425231499027	-0.25523639217029	0.2335714605080265	-0.0754574256431058	0.2056021441592906
chr16:66364714:66367014	0.3597919244741765	0.071348233663655	-0.3087719501307513	-0.1876053821273544	-0.2486385026459951	0.2357556112444468	-0.078942063742478	0.2091693616476122
chr16:66374340:66376640	-0.03584419405595757	0.1149347914884708	0.1877003623144478	-0.2942416998896184	0.0983701949963853	-0.3908798123528137	-0.1336548756507093	0.133117872757347
chr16:66374389:66376689	-0.03967218853642934	0.1281701744147474	0.159254555601813	-0.2762673781704697	0.1124446850714986	-0.4028635784497053	-0.094681972909336	0.1313704384027159
chr16:66375208:66377508	-0.13126905075883818	0.1346179889607539	0.1677468872668531	-0.043969643488593	-0.0310273746828779	-0.2424340651008522	0.0600717359013944	-0.0024109336581729
chr16:66377224:66379524	-0.04685328485725568	-0.2757168153789679	0.1074337685391904	0.2128674882543541	0.0506800727464373	-0.6103630419301862	0.2970052157149144	-0.0425761411582621
chr16:66393454:66395754	-0.03905856467039376	0.0696901801483165	-0.238891681063845	-0.3710965768024837	0.0239558103754447	-0.3732795033157665	0.1386852860482959	-0.1960832155333996
chr16:66550562:66552862	-0.12355848634168365	-0.2423083259762238	0.0626345092944732	-0.1394074198612446	0.0480354326919077	0.6243620512014442	0.252172073954782	-0.321818072563473
chr16:66550566:66552866	-0.1216509058166791	-0.242701188145294	0.0642433355402605	-0.1401347867050267	0.0488693990749661	0.621601351286337	0.252172073954782	-0.3204336063055601
chr16:66550568:66552868	-0.12069838855424415	-0.2428975962883937	0.0650470763799349	-0.1404988779767216	0.0492870304951338	0.6202360873050401	0.252172073954782	-0.3197412401054886
chr16:66550572:66552872	-0.11879589331500563	-0.2432903667097499	0.0666532159874355	-0.1412278778035397	0.050123593243003	0.6175351826815864	0.252172073954782	-0.3183562410790521
chr16:66550581:66552881	-0.1145276092154688	-0.2441738766984388	0.0702605056735749	-0.1428721232965484	0.0520122218359085	0.6115986864000039	0.252172073954782	-0.3152386899209435
chr16:66551394:66553694	-0.08487999110901982	-0.3289150396963055	0.2515942419277264	-0.0644628807038098	0.1655202693379434	0.5120989953432352	0.0408879450498016	-0.2268616919053959
chr16:666104:668404	0.1387167831126715	-0.0476274962623503	0.0985380921778805	-0.2166327647286102	0.160074924589179	1.0514480800795185	0.1281904057691689	-0.1169506479691878
chr16:666105:668405	0.13838270973157013	-0.0475251439324641	0.0988074993164246	-0.2168984970802575	0.1599334756901042	1.0511438170967229	0.1289815422054998	-0.1167907645432742
chr16:666111:668411	0.1363840517409974	-0.0469180604267193	0.1004267361284407	-0.2184945517326139	0.1590844909366398	1.0493702009048025	0.1337293625513052	-0.1158324515478151
chr16:666123:668423	0.1324162205903516	-0.0457389480838936	0.1036796496726843	-0.2216952282665858	0.1573850211483887	1.0460705115039262	0.143230239454942	-0.113920889604906
chr16:666131:668431	0.1297925874247872	-0.0449777702983389	0.1058590273086557	-0.2238353865242768	0.156250928077347	1.044036153412217	0.149568121896316	-0.112650251153339
chr16:666134:668434	0.12881313187190774	-0.0446972774798064	0.1066785282550571	-0.2246392655883868	0.1558254132296218	1.043304471525843	0.1519456611924969	-0.1121745296019235
chr16:666150:668450	0.1236294816005114	-0.0432450125765297	0.1110699283591105	-0.2289388335456519	0.1535538786639968	1.039662367872011	0.1646337183927862	-0.1096443924698191
chr16:666152:668452	0.12298623149475306	-0.0425553791164254	0.1116213215520844	-0.2289164340981066	0.1531951076502417	1.0387145433967175	0.1657754876679158	-0.109197086130102
chr16:666161:668461	0.12010439449097365	-0.0394981439239573	0.114109426547338	-0.228815452040079	0.1515799925468443	1.0345963894345234	0.1709109929489922	-0.107186932111695
chr16:666177:668477	0.11503219082010765	-0.0342427158851017	0.1185605397835338	-0.2286351793883917	0.1487060634935946	1.027821476394416	0.1800309468218181	-0.1036242918042786
chr16:666179:668479	0.11440270688954927	-0.033601379426674	0.1191194501809786	-0.228612577593668	0.1483465867068466	1.02701983380737	0.1811700642918401	-0.1031799450816759
chr16:666181:668481	0.11377422340226058	-0.03296341651806	0.1196789238165274	-0.2285899607012856	0.147987057476941	1.0262276473045784	0.1823089882758886	-0.1027358162674055
chr16:666186:668486	0.11220737451767537	-0.0313830945843676	0.1210800779435793	-0.2285333523186997	0.1470880048147369	1.0242874686204215	0.1851554543858667	-0.1016264463915481
chr16:666208:668508	0.10538630922850305	-0.0250262585532291	0.1272874000302581	-0.227056908246298	0.1410912816338821	1.0181259745851097	0.1958708783237941	-0.0978132579874705
chr16:666352:668652	0.06347638119845349	-0.0113947426162878	0.1103374119745616	-0.1943833978659395	0.1295599556040989	1.0200597620058696	0.1955803687692188	-0.0715483642806055
chr16:666559:668859	0.010900575531946254	-0.0316699852646138	0.0293061696162466	-0.0929411483541663	0.2213753880217981	0.9941808331862824	0.1544567331894658	0.0156652581396442
chr16:666657:668957	-0.0025764602656716943	-0.0303737967880706	0.0420104253244996	-0.0026112649800549	0.2340665573586113	0.9899158662460052	0.1204470265724375	0.0273748331531761
chr16:668454:670754	-0.09739281600758361	-0.0347135598305753	0.3414857554162339	-0.439964797610166	0.0109370902110363	0.852371652567521	-0.1222119477959891	-0.1026921440411795
chr16:668527:670827	-0.06114576636619656	-0.06513938588942	0.3467754825682549	-0.4287605615031162	0.0118971556899464	0.8381576420430162	-0.1502983319424371	-0.0957416144795387
chr16:669081:671381	0.18628407571260885	-0.0091857964857974	0.3624227492273268	-0.3352618306474592	-0.0357434205413114	0.5139274898857883	-0.0897895470392909	-0.1509327512542877
chr16:66932443:66934743	0.18392535861182877	0.1073619771013414	0.1873387199247329	-0.2070257355779788	0.062335434552969	0.8744449949634558	-0.2410531936450138	-0.206591703569222
chr16:66932455:66934755	0.17561242913408887	0.1071860351046513	0.18878528649997	-0.1987685505496493	0.0642371839873102	0.8775819304173818	-0.2410531936450138	-0.2072834153890151
chr16:66932470:66934770	0.16547548361190595	0.1059448925648892	0.1905914574087925	-0.1811420297404906	0.0671360138243657	0.8807195362551061	-0.2410531936450138	-0.2090913224643685
chr16:66932474:66934774	0.1628186438886938	0.1056224865014937	0.1910727213334724	-0.1763433950688784	0.067912661014554	0.8815416945874668	-0.2410531936450138	-0.209573129009775
chr16:66933334:66935634	0.19479983873197806	0.1249420318380253	0.1072885657719702	-0.0556478948905447	0.1554969815744737	0.9044885432007074	-0.001655707385617	-0.1084768144679301
chr16:66933443:66935743	0.21060063212332253	0.1160955898235536	0.0459068501455581	-0.1526646474520323	0.0795573110407949	0.9152492826078092	-0.0009482630023615	-0.1115189570413329
chr16:66933515:66935815	0.1601909401777336	0.1157750368477754	0.0142409802759107	-0.1921364750082266	0.0145353713229289	0.9247570094999468	-0.0223043792275417	-0.0747152855465791
chr16:66933563:66935863	0.12564765467695613	0.1182437049119629	-0.0057135628124369	-0.2053018938258728	-0.046963381536852	0.9317545093610976	-0.0308624522986387	-0.0489081111194886
chr16:66938591:66940891	0.15967805504892862	0.0977575234605887	0.3298311048606259	-0.2479372265559357	0.1242630845936666	-0.0526935342584377	0.03060881293714	0.2344274040851301
chr16:66939151:66941451	0.1272710489392264	0.1057580052433238	0.4246940573883355	-0.180635478723762	0.0932063406960911	-0.2404729071787587	0.077784770313019	0.2728599083168592
chr16:66939885:66942185	0.17042388611479642	-0.0246455699096893	0.235477291744155	-0.292297202666167	0.0896924254171316	-0.2086234674896222	-0.1836401437145603	0.0910042811604561
chr16:66939986:66942286	0.18247156083812222	-0.0102367560549434	0.2065610521956443	-0.2967659637453638	0.0904860641793253	-0.1469236142566911	-0.1887807786611693	0.0500293843885751
chr16:66940571:66942871	0.1631289489794893	-0.1816524171635891	0.2223009275443332	-0.2894218702406886	0.2197869072335284	-0.166222800302232	-0.1751717134594275	-0.092326303688445
chr16:669916:672216	0.10283793983829895	-0.1598120862953682	0.3135247930050744	-0.2040333475321745	-0.0840774214513981	0.0241975155973853	-0.0949148365498939	-0.009163430648946
chr16:670667:672967	0.13732485860551477	-0.0880940544448692	0.1424015645777929	-0.2262055373454347	0.0270724981129637	-0.1130498578530609	-0.0424029407433621	0.1462955098642418
chr16:670748:673048	0.1771274542753669	-0.044390883018532	0.124152789966051	-0.2270048875828447	0.0660723316038521	-0.1170142462570443	-0.0484927005226447	0.1307840129962192
chr16:670791:673091	0.1950278921712052	-0.0263077096379849	0.1222219762842702	-0.2249565405494674	0.0840793343341745	-0.1197736271871556	-0.0560231320630418	0.1315475416016277
chr16:67235682:67237982	-0.15596097431988928	-0.4097348636458904	0.169110563397445	-0.4482697062521013	-0.0394675864261461	-0.0594676695048558	-0.2141031169954418	-0.0819412643386029
chr16:67244914:67247214	-0.1665073820422911	-0.382200130781972	-0.0876035853382239	-0.0180387803911652	0.4209039630515513	0.6982266655500509	-0.1575167511306392	-0.1706143480826764
chr16:67246871:67249171	-0.19497831871644009	-0.2717052860238412	0.3894400481524328	-0.0163224975179661	0.3829373513351742	0.8667351832364459	-0.0557252934215371	-0.0272287216856076
chr16:67246976:67249276	-0.17260225171222948	-0.2786520319359805	0.3903064192467506	-0.0946490397555626	0.3321538546635981	0.8904824804324443	-0.1109725817141517	0.0365917229763605
chr16:67246978:67249278	-0.17216448914151206	-0.2789108104018781	0.3903064192467506	-0.0958935930182323	0.331009620053425	0.8907956882167194	-0.1121092568765495	0.0372899794451018
chr16:67247077:67249377	-0.16812544481047784	-0.3021870112581097	0.3826378281524736	-0.1681502559718125	0.2965747270143875	0.9145788583310546	-0.1482025416179698	0.0396577872562502
chr16:67250735:67253035	0.6335099825459067	-0.1170435791666191	0.2260506369628263	-0.1130284025625396	0.2746307102162681	-0.3615372812404535	-0.327365543002869	0.022966071315512
chr16:67250808:67253108	0.7294464688508963	-0.0733835488084108	0.2205080221339039	-0.118464398435318	0.3002276387098253	-0.3591678062426922	-0.3494300019240951	0.0530110796887631
chr16:67428651:67430951	0.4092872777004474	0.3102091965244833	0.0458357631635355	-0.060291369260003	0.2773433862520212	0.8153447501054936	-0.1067775422168132	0.1059363629284854
chr16:67429120:67431420	0.46837736655474005	0.585498327041362	-0.087482878071407	-0.113460257712175	0.0705197887052535	1.0133981606919726	-0.1118181345759599	0.1506578559908309
chr16:67429121:67431421	0.4687176402571514	0.5855511945510753	-0.0878761372860825	-0.113159682277677	0.0704525001335237	1.0130996536044043	-0.1118181345759599	0.1507535137357714
chr16:67429365:67431665	0.5248616143426202	0.4652307206588345	-0.0478846827376942	0.0218575249734562	0.1328698001585144	1.033322636664659	-0.1141853092727298	0.086098555076106
chr16:67664813:67667113	0.059028061252371145	0.2218353538399686	0.086873626164746	-0.3729933041351058	-0.0074875808592395	0.6588084892158056	0.0571333299656495	0.0347883725140584
