promoter_id	atac_logfc	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me3	H3K9me3
chr17:41905341:41907641	0.6654547503686202	0.08335652126290799	0.15061989714023624	-0.04408702911400567	-0.03773181036227056	-0.13914510043786116	-0.021625820870309655
chr19:18538071:18540371	0.03582666073527184	-0.05228500261157642	-0.03022076759774462	-0.010218701831334892	0.04525064185547264	-0.2306977300113061	0.01996865782899769
chr14:103520801:103523101	-0.04085906820937283	-0.011284179543466152	-0.07229249085251728	0.058087502672085685	-0.27786865161326174	0.6847348264820623	-0.17201217231515886
chr7:45920972:45923272	-0.1663097815314216	-0.10541848003418464	-0.10618128189115261	-0.1757839091605929	-0.06260281684552663	0.04102755667204352	-0.12810463949060438
chr7:117322814:117325114	-0.11426517708056824	-0.29458811341554053	-0.1286949855063498	-0.05153864359850556	-0.13110254880264074	-0.08468662011998596	-0.018778712998635486
chr4:144650658:144652958	-0.12460078747556295	-0.04661928538784717	0.17738907542786467	0.052577444765733394	-0.01027093465322212	-0.07269682900544365	-0.09710858912281285
chr9:130938768:130941068	0.023991567920783146	-0.01779945085261858	0.08935196546914582	-0.010247536821701599	-0.019998086993979716	0.1556391332240642	0.05177357196876479
chr7:98245823:98248123	-0.006068260835227879	0.02026013221170164	-0.15337185341649234	0.03980790747316633	0.09761300474198897	-0.2065850379343095	-0.025868957672755964
chr4:930459:932759	-0.03709816709099103	0.1305679146990571	-0.002560853807653756	0.12365581572002779	0.23759862785369795	0.2549925943452126	0.06558152566082731
chr1:160284841:160287141	-0.04579498410492693	0.009454475635593318	-0.022500586175019346	-0.14583481575243895	-0.4853979049056611	0.18447989662200712	-0.004527004838032371
chr9:136884515:136886815	0.13565905182520221	0.07968510272160005	0.10639704300137975	0.26416039534438546	-0.03596182388305335	0.2295156178076029	-0.11943282693210633
chr22:39362169:39364469	-0.0999654550285007	-0.0027014925065046162	0.06597142177451405	-0.09820563490769652	-0.09669517027696689	-0.0835276511027466	-0.04638007140464613
chr3:51940358:51942658	-0.03242960676872813	-0.021533888837329693	0.016129418125908495	0.08552925915170141	-0.00436085653088097	0.16228721299033624	0.15857289703320684
chrX:14871454:14873754	-0.031155185060176706	0.17618377795395473	-0.0877967716334288	-0.02716343906188055	0.03326522025431893	0.04515184412005659	0.013192264879184035
chr19:35510209:35512509	0.10415246195573397	0.11746064915280423	0.1464263507353864	0.01343878059423386	0.18391156815738827	0.025677145010930862	-0.05557458654836912
chr7:128361304:128363604	0.012594658063033956	0.2479610105016614	0.42340805604698767	0.041482523560684215	0.22716423899958402	0.47688707780306905	0.2004986463981406
chr11:77117406:77119706	0.011574113400134483	0.09124793679567673	0.1220494726362533	-0.006090721243566608	0.08772382503568432	-0.2049507438325404	0.014558711449830336
chr2:54113705:54116005	0.14025211909149946	0.035736018754940264	0.2711184398711899	0.014833753729021786	-0.18606441675489846	0.3951423917885456	0.2011859938109916
chr19:49511178:49513478	0.1787946911755721	0.349043678439935	0.13422737159852927	0.12649951510160545	0.11545211842900684	0.4990537378065586	0.05317486798841614
chr5:177514739:177517039	-0.20803479807728856	0.04653262751965292	-0.014800222177899027	-0.12165428135175561	-0.03470645949492198	0.0771550332663256	-0.10565903132797323
chr9:137180177:137182477	0.10502118614914865	-0.04415998157340073	0.12260294116691087	0.04925082947024408	-0.09982070307133659	-0.2697639474211066	0.009028094452175792
chr10:3064332:3066632	-0.16176521168004945	0.008037220599616337	-0.02751256640461656	0.0033818653175704083	0.017799195010600392	-0.2510820890102426	-0.03400809756144528
chr11:1945340:1947640	0.07766911639203974	0.15585022077947627	-0.07810642534764953	0.02898855239047957	0.014427751879457154	0.046234478624669506	0.08956215287744353
chr11:43678679:43680979	0.05531924242306888	-0.20074862521625722	-0.032274312096376705	-0.14882716648506583	0.11292515334471802	0.0117354840265192	0.004818533477544241
chr1:172144540:172146840	-0.16556366718716423	-0.43543714051404137	-0.1611727445638772	-0.0703396705288877	-0.0695159418546732	0.011715007540488131	-0.18876665492763214
chr11:414648:416948	0.08590690326766218	0.03408362582913653	-0.1443019176365874	0.0380551002355661	-0.07387057633212842	-0.1479646172125518	-0.15166434004290896
chr16:666181:668481	0.053542891281581455	0.09453459412717113	0.2577821318477713	0.24383204578741435	-0.011785009600572268	0.578866532088293	0.1487262457294079
chr19:33510838:33513138	-0.0337472424615908	0.03838463171779207	0.0609185317084367	-0.08047885487814374	-0.10861696775630864	-0.15837860797161346	-0.007462260170266304
chr8:141392274:141394574	0.459611904863688	0.04207221214375418	0.07146763424980296	-0.09249818986197458	-0.013910337934216569	-0.06804616648129548	-0.049137008794046304
chr11:63608281:63610581	0.05853297466231132	-0.004759800610329438	0.070813469604921	0.02285219765451417	-0.01596832867085412	0.6039394879192275	0.10320707562966723
chr19:19655151:19657451	-0.1206044626453436	-0.06083994932498365	-0.014073535967640988	0.11500754826839953	0.07182062521893774	-0.09251136817794724	0.014283429437273757
chr3:122089600:122091900	-0.10030969058089424	-0.07874655397168655	-0.09628920536460134	-0.1842694706547271	-0.039099372649438774	-0.2590895603813952	-0.1726931258038253
chr17:7222280:7224580	1.0216628626640774	0.25022914623323467	-0.024832459049128834	-0.08680189029200981	-0.11840634315359305	-0.16141617557248764	0.1281949309441573
chr8:109607699:109609999	-0.02619549267588332	-0.35315383126162303	0.08937954240172775	-0.02825526236732949	0.09017672063226301	-0.17934551958883319	0.13253031323144238
chr19:19138201:19140501	-0.04934139317767332	0.0362206430047877	0.03760167185828357	0.10123796739557299	0.2787891404391659	0.06124309038937701	-0.02029092615954303
chr22:50437752:50440052	0.0889823829017679	-0.17730090792855466	-0.041063106736542954	0.13017277207296143	-0.10007832275505849	-0.06137058805124427	-0.03032512018025289
chr2:131039312:131041612	0.06182453807826985	0.011736116378412847	-0.1342424919072046	0.0073576405692016645	-0.19286307699540856	-0.24278553239518927	-0.09931355512541078
chr19:3573551:3575851	-0.0025567564308252655	0.19446519385246816	0.09577249831732873	-0.03772189619442299	-0.14653752065653985	-0.17164859683141614	0.24409077318008424
chr11:615428:617728	-0.23725022695045322	0.04706714577123703	-0.009093201856364447	0.051964981041186104	-0.10744793921186677	0.2433676071198487	-0.016796393292220047
chr19:12889159:12891459	0.16941417113117044	0.20980729965983194	0.3391807201507914	0.30442917510620654	0.14613756325781352	0.48583584147444386	0.05415709946114347
chr15:73991997:73994297	0.015430485229786418	-0.05679925341662452	0.1452134562880354	0.07909999063544554	-0.17669951801397948	0.36351759813272566	0.14191526854848316
chr9:129489105:129491405	-0.15271262172010447	-0.21761477725602887	0.0995595178493849	0.076889306241081	-0.10831726730347857	-0.07692382309111279	-0.010010069051921313
chr1:17637752:17640052	-0.023308093413416907	0.10543684527658749	-0.1731716306754959	0.024179845335816002	0.12857737830426907	-0.11982459146312405	-0.03825466154902222
chr22:50529718:50532018	0.04531997371762793	0.15480487830074421	0.18638968952639443	0.02994180462188994	0.14030493367753505	0.015574039790314595	0.08685578012964792
chr17:59153731:59156031	-0.24199125749420658	-0.13816738943979134	-0.11586643825158184	-0.07309321186725096	-0.04060774457469913	-0.011372373438141974	-0.07064141131704207
chr16:3066117:3068417	-0.1374598366057533	0.027245021231405347	0.021647418340642155	-0.18449835703108464	-0.06302277676149853	-0.21235552566554253	-0.05672298189176983
chr9:89108998:89111298	-0.13086200245314994	0.01178767959088895	-0.048337499997623865	-0.07896688654703961	0.044333475189249905	-0.14363311387194627	-0.035639073268982926
chr11:61341209:61343509	-0.057542312922403825	-0.1063523240633671	-0.018268889845197023	0.06551320678154765	0.014596404186549401	-0.023624424115108913	-0.0459347718537028
chr20:64079218:64081518	0.12450412830781024	-0.14491805994994203	-0.009473780972836646	0.09765629432041927	0.0745659565059542	-0.016009026511778664	-0.2338564061104857
chr16:2069659:2071959	0.09886200827308557	0.1907105645018207	0.12191739277725963	-0.008519059950338307	0.11866799765791008	-0.21844366715021574	0.19654532510288963
chr11:9575784:9578084	-0.2657446218749399	-0.48099602159322413	0.060141919442402186	0.026647743568036866	0.04052437377658528	-0.06929159025233733	0.022251997391021565
chr1:155127561:155129861	0.14708232194286067	-0.049480533405912075	-0.1208451869545372	-0.11733399192734116	-0.04228099763750913	0.2947113256870989	-0.05963104108872502
chr1:201620884:201623184	-0.01110126490108454	-0.11800352931677811	0.021451405529898954	0.01422448394416247	-0.14348097141035746	-0.03589965240065757	0.029774211500616064
chr8:22095565:22097865	-0.007256556565022467	0.08674758785184429	0.011440273171848965	0.03215419754275979	-0.14178825417511556	-0.15057534087939187	0.028565205456302735
chr1:212857783:212860083	0.21334029342880292	0.17466065394800145	-0.024082775041913567	-0.048688503339415386	-0.05410623316975653	-0.005406320351088366	-0.06385511250793663
chr11:71446673:71448973	0.21384337115750765	0.057049135911285076	-0.11167757761156433	0.014494978259389142	0.0015418371686357283	0.6787588492976705	-0.15376916491744425
chr20:35147019:35149319	-0.0687768313181771	0.08008105255679204	-0.13870912723716397	0.061814801236809956	-0.09622377326611818	0.14442143309476804	0.011175142682882458
chr9:137114403:137116703	-0.0933812366008577	0.053247108057360014	0.09773030420488082	0.020957525234776318	0.0826287303724273	0.01922248314409822	0.09708293676168726
chr3:9791092:9793392	-0.007000799568455203	-0.09498208824994453	-0.04137702378553897	0.006399428189189678	-0.10383084401297978	0.23905042351324501	0.0818292089142241
chr9:18472232:18474532	-0.29579194240772994	-0.34603589278932045	0.03589886943453575	-0.061951558981446095	-0.008353484929229322	-0.16736010503254262	-0.027292213313893088
chr7:100478914:100481214	-0.2104517479851995	0.15327388670328107	0.1502095188041372	0.1733046368943723	0.05872095631722924	0.3205212903938271	-0.05092147198381468
chr12:109246957:109249257	0.7416328639414086	0.2608391053980574	-0.053547375553775534	-0.11493540848477754	0.04520249934313018	-0.15954156404334693	0.10848504249631538
chr2:157255704:157258004	-0.029665426746972208	-0.48729149108818703	-0.0754718879908496	-0.06370088860327823	-0.08145037395964376	-0.23061588418257806	-0.29619415292798595
chr8:26621848:26624148	-0.13151891250153797	-0.3731891066604471	-0.11722301472363929	-0.029272742170215225	0.05644744492762323	-0.3735126018423894	-0.03393113783942471
chr19:10928250:10930550	-0.0044291689972061265	0.31048688178648476	0.17962767587480719	0.3152773132951578	0.013748944723262092	0.40477926057618074	0.0753877054370179
chr21:44339093:44341393	-0.13230567103985413	0.23047401036841292	0.08815366439737654	0.08107227167650195	0.03146949356662333	0.4138874760343594	-0.01337928146744593
chr11:77064992:77067292	-0.0568613418025722	0.1295915423339887	0.0055579394389236505	0.034601817043920916	-0.09790741449334604	-0.15476978213832018	0.007358255642797348
chr1:29202901:29205201	0.293215174598255	0.007515161236022028	0.10988595773826713	0.06277676243116843	-0.03973628911675231	-0.01602021205215058	0.11694397791472416
chr4:48897548:48899848	-0.00660369860318471	-0.009988834374938776	-0.05161636315801312	0.018976771558415557	-0.16261867978597028	-0.29844059045254895	0.0045358647585281705
chr19:57817718:57820018	-0.10464183208853743	-0.03142938089737256	-0.024964036292513276	0.016507942201497424	0.20490009928735067	0.15067396973478456	-0.12121412726836729
chr19:43170271:43172571	-0.1366312811583471	0.05193021493177145	0.09310457478001405	-0.03681946166620824	-0.07039616813614097	-0.18916096959914708	0.06393276909756161
chr17:27629213:27631513	0.004368915090627509	-0.4771319251281976	-0.02796434645850922	-0.08912551977914394	-0.009221040331087445	-0.3236825577070431	-0.07893894610095901
chr11:121303749:121306049	-0.016226871479436113	-0.10395619233449516	-0.0646266373849038	-0.043601913904952244	0.04060276501001998	-0.06735228719957294	0.06124392734647486
chr1:39955820:39958120	-0.139402322395817	0.06150114417651191	0.15050591327552584	0.11212824163168116	-0.057609381137710115	-0.006412328531269527	-0.08747853145633144
chr2:151854179:151856479	-0.06616823130803093	0.04037331614762114	-0.04746080625712689	0.04371952465026544	0.06529037055256916	-0.12498305358694237	-0.026263056371595362
chr12:52242377:52244677	-0.1383692778333495	-0.38645847121800514	-0.035945483553861395	-0.13390084269583402	-0.008231825058179973	-0.2902212236480436	-0.17775873865353797
chr7:17296682:17298982	0.006970273831141033	-0.1133260445980038	-0.015065239325285121	0.04862236834982335	-0.1211435445375864	0.038841305400933175	-0.18450189675038892
chr18:6326421:6328721	0.052854573928227754	-0.0025280499638403414	-0.05769937013755508	0.17704083793057798	0.20943827001602047	0.022440690825391508	0.04004742066538621
chrX:100406215:100408515	-0.031301434405755446	0.002196723179007577	-0.021589094622398414	-0.020667386233221095	-0.15949963734058617	-0.2061143864977879	-0.1376987094539101
chr17:36589878:36592178	-0.01796191502218848	0.23243316292981125	0.06432857174529194	-0.10034575631741946	-0.06704008438449108	0.2488336037999192	0.04409969488853238
chr2:27121788:27124088	0.12457101276467802	0.06776970419690288	0.1528626528975818	0.12551876701597897	-0.060377960472298944	-0.20151416252392668	0.008596101152711267
chr19:1039245:1041545	-0.12293276475479417	-0.12763676266923515	0.029455695689641705	-0.08801994055480537	0.06546196321470533	0.23425729170157053	0.186698401100078
chr19:17404103:17406403	-0.07127869260849773	-0.14245154405065724	-0.11730148600299922	-0.013650394670174119	0.0437473642688041	-0.13398795820887988	-0.02393777358383212
chr19:48459248:48461548	-0.013547087282378583	0.03792300244521593	-0.02205011845149713	0.12813321090573818	-0.03030859792194851	-0.1552453942985905	-0.05353123384185055
chr6:22144746:22147046	-0.27919097785801517	0.0405108242996903	-0.003760686251527269	0.018671184536092775	-0.054461439588296016	-0.16223283557483376	0.0847848348385781
chr12:124483469:124485769	0.26345965094975926	-0.0339173444839967	0.16182950226096496	0.10500647296680117	0.06310582422119301	-0.10896554426696703	-0.017806513642903237
chr14:73535142:73537442	0.04103303762007978	0.11638994677753915	-0.09774324244063658	0.04074455520800098	0.007304698647349828	0.5143333369955847	0.16514987764249625
chr7:100704120:100706420	-0.029472041004253356	-0.0383871092230776	0.001525125221271855	0.06712310322265397	-0.03714494480351185	0.14009695658902527	-0.09216806233351668
chr1:205526054:205528354	-0.16089943959892403	0.060456024633011626	-0.014963936494856899	-0.09820479095271395	-0.1590841030831729	-0.11626596105356633	-0.0370347940627308
chr12:113091489:113093789	0.09522196177547985	-0.005712937932488194	-0.04828026418581162	0.009867193159770945	0.05725749559223354	-0.031047741534654776	0.12238237669248538
chr20:62829657:62831957	-0.009158548309502662	0.08265050760385395	0.06360167955410234	-0.06272801981869255	-0.009797613324847507	-0.09783919953913411	0.022815699505854135
chr21:43751582:43753882	0.4690674339630299	0.020075016537726753	-0.15163477160575958	0.09453090479095433	0.1436677418144923	-0.2709283487745482	0.008234707288970121
chr4:7379897:7382197	0.11279795614706876	0.06024647836987081	0.009362372598503577	-0.006386244247675362	-0.018414444652192802	-0.13841521785315353	0.08549115713938593
chr3:51940344:51942644	-0.05486380692642728	-0.018678946960464956	0.03667981050398596	0.06102805801577343	0.025248033880496578	0.14324374212859722	0.019003868230794838
chr14:90689412:90691712	-0.004981758265951959	-0.07151285444314541	-0.07431547913358369	-0.18883409122479672	0.039441213216060714	-0.12374963626628113	0.10096770462847514
chr19:38917624:38919924	0.26910883982789296	-0.023577164710954935	0.012397334062545796	0.04585060684040706	0.0931802721201758	-0.16368147509274772	-0.05613725450478511
chr11:68028759:68031059	-0.28669819162554006	-0.04366300163168028	0.002485956699031442	-0.10131672364871448	0.25737541632485844	0.5670288663524669	-0.045535774018081204
chr16:2161541:2163841	0.11569422221834018	-0.38030195792885946	0.044519095817347615	0.08943876716419656	0.08085189843395538	-0.030215266547981384	-0.15200704310932078
chr11:45917525:45919825	0.044014117043439445	0.08410061811198291	0.08918875208258197	0.0819842742678139	0.044219935234299367	0.4878009428845659	-0.1174729298290311
chr2:70293138:70295438	0.14339395473323774	0.08196940619866311	-0.12213312836881669	-0.10742495304038138	-0.149408417254909	0.05530115771844421	-0.20964942282067853
chr4:2934515:2936815	0.26742180292519413	0.05737373126047785	-0.10249081935574492	-0.039416275065114165	0.009791679524112184	0.04269123660582022	-0.17296193866739928
chr2:111494725:111497025	-0.5752655949170823	-0.3916490352975585	-0.12785770214144287	-0.05199960667624338	-0.05795296640458349	-0.15973750990338834	0.0077508436127856906
chr16:2046042:2048342	-0.10815158840571319	0.06079355356661722	0.15587599898927915	-0.061877318531504015	0.06757908777690483	0.22129413341256493	-0.04674779402225309
chr8:144063665:144065965	0.023465563271323757	-0.05383566743565322	0.07347664210267069	-0.007036618233758667	0.05743849580582737	-0.18685792119924485	0.1471678324286396
chr22:29332021:29334321	-0.03952761841354178	-0.16122869326518566	-0.029632100377882945	-0.18069155575672222	-0.040338808303691215	-0.10651233101746647	-0.006202132813377027
chr6:24520637:24522937	-0.08728570507959621	0.009820957765536157	-0.07017411840857195	-0.05170819165459624	-0.10717440559227265	-0.12195873396146605	-0.06820387229235647
chr11:57596270:57598570	-0.3997722004487378	-0.5385060915196875	-0.20467370083007222	-0.046324047001049216	-0.05307566074572519	-0.21926414461281904	-0.060827452143952916
chr21:44298050:44300350	0.13206164153020386	0.08868890574000618	-0.07381505946160147	0.2720038574501133	0.11969759791832967	0.49691551422250707	0.21315080498712013
chr1:219432730:219435030	0.032124647101117176	-0.0703529490194062	0.01634605835815199	0.03815349532897895	-0.11437880411868748	-0.2535267480667446	-0.06953468203734842
chrX:53434036:53436336	0.1775935245016036	0.4499463644625476	0.05725934019276166	0.18670046556514797	0.28257166179869503	0.11910957809507171	0.35643160061048934
chrX:1266817:1269117	0.03383299914141661	0.09667809853728822	-0.05115685256262414	-0.163328417031219	-0.0663192326376675	-0.07091699547258665	-0.027858272621387955
chr17:81222645:81224945	-0.06984582637534179	-0.057636381616290096	-0.030370429210647705	-0.18437815432654675	0.09999810235547588	-0.058992885470662504	-0.10021167921212074
chr7:137343433:137345733	-0.12750204974584053	-0.13987288525976152	-0.11647600707878415	-0.002619595483850907	0.050093252206419345	-0.21996275242086785	0.0027010426424712184
chr1:155207617:155209917	-0.2487706847212965	-0.1885490340131941	-0.32210498604030846	-0.18439016313741877	-0.12741766728509996	-0.25492417428977704	-0.13266064118951337
chr9:135481362:135483662	0.017447338051020923	0.022476421001551297	-0.0156631533406046	0.013891475287014494	-0.1259856096843585	-0.29786286413301855	0.18272011755290407
chr6:31999126:32001426	0.17296218365843122	-0.14461344134201243	-0.12352427566251982	-0.06336998172550043	-0.03236754915235905	-0.05164984988139572	0.07511131023980644
chr11:65121877:65124177	0.009117914056869441	0.11668474171202073	0.09246607405996299	0.1425049819521625	-0.07273427105977312	0.1877004220996978	0.0198620592206048
chr9:3525701:3528001	0.01693444449565166	0.07761232080845122	-0.284685763357863	-0.20641573273990754	0.11859045503829466	0.0024931825597306824	-0.19393737119798288
chr21:43717175:43719475	0.0721147181847118	0.2944990214428091	0.15511198137863957	-0.13156418207545462	-0.0638228300164605	0.24912083379582922	0.024888685707917423
chr19:1952620:1954920	0.2218167418325494	-0.01821914077681897	-0.020381057415397308	-0.05103646669999747	-0.03591847183511205	-0.043698280934918496	-0.04007727935882583
chr5:693052:695352	-0.05554537633110785	0.06937585262980771	-0.4118281002060732	-0.04409363117541631	0.06959971633776472	0.18225628974197836	0.05999097521976664
chrX:1266829:1269129	-0.11684146357499453	0.11285507440928745	-0.05821464838508889	-0.16627163893913155	0.02276130310289138	-0.09708233640474918	-0.01908436107819325
chr19:48363638:48365938	-0.0443972787078842	0.017228905217705943	0.10065507289956606	-0.00797108606982976	-0.17311555703110615	0.15309326695285091	0.14242691124228682
chr1:93162910:93165210	0.280026263675563	0.15221391338041865	0.08127568522399699	-0.050429122977102295	-0.06880406641830007	-0.2730606409287332	0.02077933893849852
chr4:78643993:78646293	-0.035159378711176796	-0.15469434774284402	-0.05500152526113329	-0.014924976006968156	-0.07907515096910174	-0.14188357898543733	-0.06967822859917051
chrX:49186073:49188373	-0.03998024791761605	0.039412038594454454	-0.057529557738186854	0.10442988485528529	-0.07398939957652188	-0.08564870328728813	-0.0011388607676256427
chr19:12778092:12780392	-0.028602611049790352	-0.5573411229334617	0.10177415346762801	-0.022487106985534043	-0.14447046420046392	0.2000562063859804	0.08447523797959092
chr12:42589446:42591746	-0.0120213842671356	-0.3862341773755708	-0.02562570023696207	-0.056471299266857476	0.14719327996877016	0.0901302438382325	-0.031104374414393794
chr19:570609:572909	0.2643396846314352	0.042693214015608674	0.15471997832135678	0.18361397689650727	0.1227395620532008	0.36978680145771037	0.288730604291194
chr12:9854549:9856849	0.040456921727563565	0.003966937972072646	-0.019636650151684223	-0.12656732535626875	-0.013519451517024444	-0.1780353772605762	-0.03371356124566332
chr4:155852756:155855056	-0.11286527390322755	0.11407692714673857	0.09046415333957084	0.14148535215044172	-0.20245134704499063	-0.210417521106283	-0.08418824470413637
chr19:49451287:49453587	0.08994167706086395	0.06179666423613833	0.1719403676588478	0.1693290841576075	0.4039544115248604	0.2571915292812607	0.08453513470178767
chr19:35264495:35266795	0.11888161223149664	0.05096437218131942	0.05657580590447056	0.03255257487737281	0.07644997667987671	-0.05882246141610412	0.08512860289164377
chr14:104978074:104980374	0.02656308811822236	0.09787017214398656	-0.07888763945161183	-0.055391264726037	-0.00118359430995023	-0.1767872097343799	-0.014100474856881106
chr11:58731643:58733943	-0.11395666285805986	0.05872388334252976	-0.04718183938383923	-0.07722654940804616	-0.00048084998917935083	-0.2426559382539895	-0.05658393294100183
chr15:51214924:51217224	-0.035365435276123874	0.028606263643609086	0.016079969486093807	-0.049867921415170255	0.07519148655733154	-0.10344403780055636	-0.0010951283319154167
chr17:60087956:60090256	-0.08313552479178915	-0.39419610779614267	-0.1379789707542057	-0.10545525471192604	-0.19011209518241787	-0.2435775907386249	-0.1326920472450756
chr15:85794625:85796925	0.16612891340190894	-0.1741244288709896	-0.08039504121922228	0.0282482660433849	-0.14956035632383333	0.03609568705835845	-0.022579292972851273
chr3:107240337:107242637	-0.032123449327175334	-0.07779052370587633	-0.04081494880875927	-0.044865971413798854	-0.12211807817792131	-0.060660584759286845	0.07305287866743324
chr1:6260798:6263098	0.19108396467077757	0.10081233218875878	-0.18182738146136615	0.0036500864931975144	0.05766912200964471	0.04946918075880243	-0.05018696024439267
chr20:63700477:63702777	0.18734369043454852	-0.22710867913589203	0.10057052013762022	0.048328970290589864	-0.053649340469199155	-0.06480260097750384	-0.01928852827646385
chr10:102408990:102411290	0.049336563379484916	0.021788131701378784	-0.04282322803711867	-0.01200911182327333	-0.18589093291188116	-0.11150284992020795	0.12458440629215758
chr4:2287415:2289715	0.12337011604747956	0.09252507432030598	0.044251095683645034	0.09126964441732595	-0.007525799349175314	-0.07388111256687144	0.2171218234210112
chr11:58731674:58733974	-0.11369633708300181	0.09429929683567687	-0.050790189462234195	-0.06314149857279942	0.0008481848329481857	-0.22180811228024033	-0.07458169025202853
chr2:111365915:111368215	-0.05304243895149189	0.14433984905049924	0.0763809845720712	-0.14673079242129186	0.024184347558669935	-0.28217794146493486	-0.09607668965903994
chr2:102736539:102738839	0.05813398412281525	0.34069971786961756	0.08702373528159384	0.10718540588640994	0.09404677819134577	-0.012331701485170411	0.026507830068096174
chr17:75565919:75568219	-0.09611957088379412	-0.011013568673230568	-0.08868772984822607	0.037989308429508616	-0.018643784465891974	-0.16079568146656467	0.08569985425279135
chr10:3065671:3067971	0.15213544747979174	-0.24349490315870906	0.1947585079841969	0.1186503390502045	0.3125100410820442	-0.032058672977197736	0.07906166124387277
chr20:63707696:63709996	-0.19427060275569782	0.05956884678578379	-0.006556202325828256	-0.016502203514965067	-0.23463225314714753	0.15306621580252527	0.011321211180266607
chr1:151790183:151792483	-0.03575591228934298	0.2072647959707753	-0.10465586677940676	0.03011234027491211	-0.03175954888891785	0.26619048910967924	-0.08751484304084081
chr10:42869520:42871820	0.17647058256216713	-0.026921706881531768	-0.04246176890896373	-0.048053780094045255	0.010805081405721366	-0.21165612579433724	0.04149354561009673
chr2:85387547:85389847	-0.08435655196019283	0.10275456557611276	0.11209110652042134	-0.06107903407482186	0.04120140875085975	-0.13404343286138168	0.12064772982265891
chr9:136990441:136992741	-0.08257872355519703	0.036612499775427035	-0.03718075035380817	0.01160939192981625	0.12282236637374268	0.1208346910364047	0.07323037066423281
chr17:1474631:1476931	0.23427664339015222	0.33477016240409224	-0.025954772365816395	0.03600792836620936	0.27535994565424976	0.10417267513073876	0.12117775277706451
chr19:38930463:38932763	0.17938853484710474	0.07610643215828287	0.0882547706942477	-0.22738922535937528	0.03167806289745568	0.2326249073498181	0.2224453587981548
chr17:50093736:50096036	-0.16980923143592283	-0.04329735274695076	-0.06983750991928153	-0.003502166450213579	0.11490813510537824	0.09809866767627069	0.09910410230306481
chr17:81552827:81555127	-0.042843542629418106	-0.10211005592157434	-0.11361678208068188	-0.08807872193207915	0.028703334423664833	-0.08807301303689402	0.04006296073923502
chr17:45130630:45132930	-0.06778455923682393	0.07373013103121004	0.011807363380927782	0.06212199442147942	-0.12386247395585666	-0.12956584816575706	-0.09593559887829865
chr9:137113115:137115415	0.1251297449686683	0.11860398812800732	0.026578550912240987	0.19606941757257018	0.038238583842262835	0.009714346359729061	0.1348350738119521
chr15:99733121:99735421	0.16192161342430428	0.012451504065272269	0.11944013848433475	-0.044321494574540245	0.06579558880086349	0.06787624587483136	-0.13084115905325874
chrX:109732931:109735231	0.3471451561664317	0.038146892454604196	0.10642525245357345	0.14551440272292004	0.4919811367883674	0.3301938489069419	0.26573657801394257
chr7:99663282:99665582	-0.00482821496734355	0.00182681823082286	0.038516805123623425	0.0744724792453505	-0.06429640900976963	-0.17131694242469925	0.021561306715847675
chr11:35493974:35496274	0.02326712627704235	0.06800495671844758	0.10609336043880821	-0.04119971070592738	0.033089453053249604	-0.26556303477402093	-0.0929157167374557
chr11:9579226:9581526	-0.0998598457700971	-0.136545020590835	-0.08794670188068728	0.16147203431607363	-0.045571719793975715	-0.12472367908137505	0.06417332429935302
chr19:6392864:6395164	-0.04201221897437483	0.09590627536294334	0.08263924722263315	-0.008685747981267375	-0.03191190166433653	0.5139153258081858	-0.033756568487988525
chr2:113194148:113196448	0.017375846408468947	0.1345517695835219	-0.08583224917397474	0.07207071164745911	-0.024485511397899694	-0.06809872246151615	0.020673749966968805
chr17:44324527:44326827	0.06549808204194409	0.3249634769233147	0.16028266767395244	0.11200292440239039	0.2825910072674946	0.3417204456720409	0.27415242640841775
chr11:2900281:2902581	0.11302922501376376	0.054065292100234745	0.02785561045596222	0.03667299821561149	-0.023709098286838093	-0.0984141694567415	-0.038925778190372615
chr16:66932455:66934755	0.23060267403965595	0.22275870933317204	-0.0942676810476342	-0.039833528323887105	-0.07189210712520017	0.3771559244042612	0.14719455449043375
chr16:58038164:58040464	-0.03843956764834141	-0.11516286832276987	-0.07627410423991025	-0.14010060954608958	-0.0328905181249047	-0.0837282221647574	-0.009057578757518442
chr20:38164982:38167282	0.45309902817234965	0.04549110396246311	0.15018304625194495	0.09235419330618191	0.035866242002225414	-0.07738633557364258	0.02001425617750691
chr19:36013288:36015588	-0.10022118099584754	0.03382317857888221	-0.17218751995918266	-0.041935997609253706	-0.09332660001619711	-0.23380960625272992	0.024957381054264028
chr3:71305753:71308053	-0.14380274908364063	-0.08583477967936208	0.0025762910481709014	-0.0687092340686075	-0.00644751314879456	-0.315697753875831	-0.002535238040313637
chr7:76459719:76462019	-0.12219907366759737	0.06407347063731317	0.050974668929139134	0.08262079313144441	-0.010099171518774246	-0.08388834408537231	-0.011223321138818845
chr11:58575561:58577861	-0.45086767160610103	-0.17502107252747362	0.09506977924715482	-0.1058349037777865	-0.1924575623287437	0.0919952356102272	0.027224872516581157
chr7:149717421:149719721	-0.0011090671683017714	-0.08660812531075779	0.02168338599272487	-0.1276510513193143	-0.024063759363721602	-0.05373642934869777	-0.1345065075918972
chr2:200864357:200866657	-0.2739393884663015	-0.23908350926441446	-0.20203856217164173	-0.25135059528444986	-0.21832574067003738	-0.13712105161434576	-0.13679990514700427
